Tweet,label
 تعلمو  يا  لبنان  شو  ناقص +نا ل+ نصير  زي  مصر  .  .  الاعب  ال+ لبناني  مفكر  حالو  ميس +ي كتير  علي +نا اسيا  يا  حرام  .  ل +ك نحن  و+ ين  و  ال+ منتخبات  ال+ باقيه  و+ ين,negative
" مهما  صار  بين +ك و+ بين  شخص  لا  تحاول  ابد  تضر +ه ,  تذكر  ال+ ايام  ال+ حلوه  ال+ لي  كانت  بين +كم و+ امشي  خل +ك ال+ عابر  ال+ لي  مر  و+ لا  ضر  .",neutral
 في  متل  ب+ قول  ادفشني  و+ شوف  ما  اجحشني  و+ انت  يا  سعد  جحش  خريها  شخ  تحتك  و+ لكن  اسمع  لبنان  مقاوم +ه لا  تعرف  ال+ هوان  و+ لا  تعر,very_negative
" رد  ال+ وزير  مشنوق  ب+ عنف  علي  باسيل  :  ""  لست  ال+ ان  و+ لن  تكون  في  ال+ مستقبل  في  موقع  يحدد  ل +ي و+ ل+ ال+ فريق  ال+ سياسي  الذي  انتمي  الي +ه ,  لا  صلاحيه +نا و+ لا  دور +نا """,negative
 ترامب  رءيس  امريكا  #  و+ بن  سلمان  حاكم  ال+ سعوديه  #  و+ ال+ رءيس  ال+ كوري  #  بعد  بدن  مستر  بين  يحكم  روسيا  #  و+ يقبر +ني الله  شو  رح  ننبسط,neutral
 س+ يذكر +ني قومي  اذا  جد  جد +هم و+ في  .  ال+ ليله  ال+ ظلماء  يفتقد  ال+ بدر  .  و+ الله  نفتقد +ك يا  وصف +ي في  هذه  الصروف  ال+ صعبه,negative
 لبنان  سءال  .  منذ  متي  و+ ال+ حصار  علي  ايران  ال+ اسلام  ال+ محمدي  ال+ اصيل  و+ ليس  ال+ مزيف  بعد  ان  كان  شرطي +هم ال+ شاه  يلعب  عوضا  عن +هم .  الي  ال+ ان  رغم  ذلك  تتقدم,positive
 و+ تءكد  اداره  ال+ منتخب  ان  رجال  ال+ منتخب  ال+ وطني  بذلوا  جهود +هم ل+ تحقيق  حلم  ال+ مونديال  و+ بث  ال+ امل  و+ ال+ فرحه  في  نفوس  ال+ سوريين,neutral
" كل  نفس  ذاءقه  ال+ موت  .  يا  رب  استودعت +ك ال+ لحظه  ال+ اخيره  من  حياه +ي يا  رب  اجعل +ها لحظ +ه ترضي +ك و+ لا  تغضب +ك ,  اللهم  ان +ي اسال +ك حسن  ال+ خاتمه  كره  .",positive
" ""  ظلم  ال+ والدين  ل+ ال+ ابناء  لا  يبرر  ال+ عقوق  ,  ف+ ادفع  ال+ ظلم  ب+ عدل  و+ ان  جاهدا +ك علي  ان  تشرك  ب +ي ما  ليس  ل +ك ب +ه علم  ف+ لا  تطع +هما و+ صاحب +هما في  ال+ دنيا  معروفا  """,negative
 ست  زينب  -  دعم  منظمات  ارهابي +ه في  سوريا  و+ ال+ عراق  و+ غزوا  ال+ يمن  ا+ ليس  هذا  كل +ه دمار  و+ اموال  ال+ ناس  -  اما  ما  اخذ +ه اترابم  ف+ هي  حقوق  شرعيه,very_negative
 س+ يتم  نقل  مباريات  كل  من  ال+ منتخب  ال+ مغربي  و  ال+ منتخب  ال+ تونسي  ب+ شكل  مجاني  كل  ال+ شكر  #  و+ ب+ ال+ توفيق  ل+ ال+ منتخبات  الع,positive
" الله  و+ اكبر  علي  ذوق +ك و  تفكير +ك .  ذبحت +ني ب  ال+ حنان  و+ طبع +ك ال+ راقي  .  ب  اقول +ك شي  ,  ماقلته  لا  احد  غير +ك .  اه",positive
 علي +نا حين  ننشر  شيء  من  تراث  ال+ اقدمين  ان  نتاكد  من  ان +ه مفيد  ل+ ال+ متاخرين  حتي  لا  تذهب  جهود +نا في  اعمال  لا  نعرف  من  س+ يستفيد  من +ها .,positive
" قبل  ال+ نوم  تتوارد  ال+ افكار  ,  تمر  بك  لحظات  مضت  ,  و+ كيف  س+ يكون  غد  ?  و+ اجمل  فكر +ه س+ تمر  بك  هي  ظن +ك ب+ ان  الله  يخبء  ل +ك في  قادم  ال+ ايام  خير  عظيما  حب  .",very_positive
" ال+ اطفال  هم  زين +ه ال+ حياه  ,  و+ مصدر  ال+ سعاده  في  كل  منزل  ,  تربيت +هم تربي +ه صحيح +ه هي  من  اهم  ال+ امور  التي  تضمن  تالق +هم و+ نجاح +هم في",very_positive
 يري  ال+ عز  بن  عبد  ال+ سلام  -  سلطان  ال+ علماء  -  ان  ال+ تحدث  الي  ال+ ناس  ب+ ال+ صوم  و+ ال+ صلاه  فيما  @@دماءهم@@ +هم تراق  خيانه  ل+ الله  !  !  من  ال+ اخر  كد +ه,very_negative
 اللهم  اشف  كل  من  شك +ي الما  .  و+ خفف  علي  كل  من  بكي  وجعا  و+ حزنا  .  رب  ارح  ثم  هون  ثم  اشف  كل  نفس  لا  يعلم  ب+ الم +ه,positive
 يمكن  ما  عند +ي قلب  تارجع  تاني  حب  .  يمكن  ما  عند +ي دموع  دخل +ك انسي  ال+ موضوع  .  يمكن  ماعندي  ضلوع  تتحمل  وجع  ال+ قلب,negative
 ان +ي عشقت +ك و+ اتخذت  .  قرار +ي ف+ لمن  اقدم  يا  .  تري  اعذار +ي لا  سلطه  .  في  ال+ حب  تعلو  سلطتي  .  ف+ ال+ راي  راي +ي و+ ال+ قرار  قراري +ي,very_positive
 اسءل +ك يالله  ل+ كل  من  اراد  ب+ وطني  سوء  فرد  كيد +ه في  نحر +ه و+ اشغل +ه في  نفس +ه اللهم  احفظ  ال+ عراق  من  كل  سوء  و+ اجمع  كلمه +هم علي  ا,positive
 في  حال  طلب  خدم +ه ال+ تحكيم  ل+ ادوات  ال+ بحث  ادوات  ال+ دراسه  ف+ س+ يتم  ارسال  ال+ اوراق  بعد  تحكيم +ها لايميلكم  خلال  خمس +ه ايام  .,neutral
 صحيح  كلام +ك يزب +ك بس  كمان  هلا  عرفنا  مين  عم  يعطي  املات  علي  ال+ حكومه  مع  ال+ اسف  ال+ بعض  ما  عاجبو  روح  ال+ توافق  يللي  سايد  ب+ ال+ بلد,negative
" ال+ سعاده  في  اربع  :  لا  تكر +ه احد  ,  و+ عش  في  بساط +ه مهما  علا  شان +ك ,  و+ توقع  ال+ خير  مهما  كثر  ال+ بلاء  ,  و+ اعطي  ال+ كثير  حتي  لو  امتلكت  ال+ قليل",very_positive
 ليس  غريبا  ان  تسمع  من  كبار  رجال  اعمال  لبنان  كلاما  خطيرا  عن  قلق  و+ خوف  .  ال+ مطلوب  حال +ه طوارء  اقتصادي +ه و+ خلوات  وزاري +ه ل+ بت  خط +ه عمل  و+ رءيه  و+ تصور  علمي  .,negative
 ما  ب+ عرف  ليش  اهون  طريق +ه ل+ ال+ هرب  من  اي  سءال  عندما +ما تكون  ال+ محاوره  امراه  بينوجهوا  ل+ ال+ اهانه  ال+ شخصيه  !  معيب  المرعبي  عيب  و+ لازم  يتحاسب,very_negative
 مال +ه ملامح  او  نهايه  .  دايم  انا  وحد +ي !  .  تعبت  انا  وحد +ي !  .  مليت  انا  وحد +ي !,negative
 اللهم  بشر +ني ب+ ال+ خير  كما  بشرت  يعقوب  ب+ يوسف  و+ بشر +ني ب+ ال+ فرح  كما  بشرت  زكريا  ب+ يحيي  ياحي  ياقيوم  اسال +ك ب+ حاج +ه داخل  قلب +ي و+ انت  ادري  ب +ها ف+ حقق +ها ل +ي يارب,positive
 كاس  ال+ عالم  حيوحشنا  5  .  .  تركي  ال  ال+ شيخ  ;  .  اتهام  تيسير  ب+ دون  تحقيق  و  هو  من  خدم  ال+ منتخب  13  سن +ه !  .  اتهام  طارق  كيال  ب+ دون,very_negative
 ل +ك الله  يحمي +ك و+ ينصر +ك و+ ينصر +نا في +ك ل +ك انتي  اصه  و+ الله  و+ طلع  من +ك يا  سعد  عشتم  و+ عاش  لبنان  و+ عاشت  ال+ مملكه  ال+ سعوديه,very_positive
 يعني  عم  نحكي  عن  الزلمه  يلي  @@بلاه@@ +ه سوريا  كانت  صارت  .  دول +ه تخلف  و  جهل  و  ناس  بيدعوا  ال+ اسلام  .  يعني  عم  نحكي  عن  شموخ  قاسيون  و  صمود  قلع +ه حلب  نصر  حب,positive
" ميقات +ي :  سمعنا  من  بعض  ال+ وزراء  كلاما  مفاد +ه رفض  ال+ تطاول  علي  ال+ دوله  و+ مءسسات +ها ,  علي  امل  ان  يشكل  هذا  ال+ كلام  ب+ داي +ه صحو +ه ل+ ما  كنا  قد  حذر +نا من +ه مرار",positive
 محمد  بن  سلمان  يسير  علي  خطي  صدام  ب+ سياس +ه تصفيه  منافسين  مثل  عم +ه مقرن  بن  عبد  ال+ عزيز  (  اسقاط  طاءر +ه عدنان  خيرالله  وزير  دفاع  صدام  و+ ابن  خال +ه و+ منافس +ه ),very_negative
" -  تشكيل +ه شبه  متوقع +ه تقريب  لتشيلسي  كما  شاهدنا  في  ال+ صحف  ,  مع  اوراق  رابح +ه يمكن +ها تغيير  مجريات  ال+ لقاء  في  حال  ال+ تاخر",positive
 سفير  فلسطين  في  ال+ قاهره  دياب  ال+ لوح  :  تقدمنا  ب+ طلب  ل+ ال+ سلطات  ال+ مصريه  و+ قياده +ها ب+ رءاسه  عبد  ال+ فتاح  السيسي  ل+ تمديد  ال+ عمل  في,neutral
 سحب  ال+ جنسيه  ال+ سعوديه  من  ال+ فنان  ال+ عراقي  ماجد  ال+ مهندس  .  اكل +ك صد +ك هالحجي  ?  اذا  صد +ك غير  بوري  بعد  منو  يلفي +ك !,negative
 قال  ابن  حجر  الذين  يخرجون  علي  ال+ حاكم  نوعان  قسم  خرجوا  غضبا  ل+ ال+ دين  من  جور  ال+ ولاه  و+ هم  اهل  حق  و+ من +هم ال+ حسين  و+ قسم  خرجوا  طلبا  ل+ ال+ حكم  فقط  ف+ اولءك  ال+ بغاه,neutral
 من  غير  ما  يلعب  ال+ زهر  هتشتري  ال+ لي  نفس +ك في +ه من  س+ نتر  شاهين  في  اسبوع  ال+ جمعه  ال+ ذهبيه  .  عروض  علي  ال+ ادوات  ال+ منزليه  و  الا +لا,neutral
" ما  رجعوا  يلعبوا  .  هم  هسا  ب+ اقصي  و+ افضل  مستو  ممكن  يوصلوله  .  مش  برشلونه  يعني  ,  نادي  متوسط  بيلعب  ب+ مستوي  ممتاز",positive
" اللهم  من  اراد  ب+ ال+ مملكه  ب+ سوء  ف+ اشغل +ه ب+ نفس +ه ,  و+ رد  كيد +ه في  نحر +ه ,  و+ اجعل  تدبير +ه تدميرا  علي +ه ,  و+ اجعل  هذا  ال+ بلد  امن  مطمءنا",negative
 اديش  صار  في  فرق  بين  اخر  مناوب +ه قلبي +ه ناوبتا  هون  ويل +ي كانت  اول  مناوب +ه بناوبا  ب+ حياتي  و+ بين  هلا  .,neutral
 سعد  ال+ حريري  مواطن  سعودي  ب+ ال+ ولاده  و  ال+ اقامه  ?  و+ ابن  غير  شرعي  ل  (  فهد  بن  عبد  ال+ عزيز  )  و+ يحمل  جنسي +ه لبناني +ه نتيجه  ل+ اقامه +ه ?  يصبح  رءيس  وزراء  لبنان  ?  !  !  ?,very_negative
" ل+ يكن  في  يوم +ك غايات  بيضاء  مثل  ان  تزرع  ال+ فرح  في  وجه  عابس  ,  ان  تذهب  عطش  عابر  ,  اقطف  ال+ خير  من  كل  سبيل  وك",very_positive
" ""  و+ ان +ك لا  تدري  ب+ اي  عمل  قد  تدخل  ال+ جنه  ,  اكتب  دعاء  -  حكم +ه -  نصيح +ه -  ايه  لا  تدري  لربما  يهتدي  احد +هم او  تزرع  ابتسام +ه او  تسعد  قلب  .  .  """,neutral
 ال+ سلام  علي +ك يا  اباعبدالله  ال+ حسين  لعن  الله  من  قتل +ك لعن +ه الله  من  ظلم +ك لعن  الله  من  حرم +ك من  شرب  ال+ ماء,very_negative
" ب+ غض  ال+ نظر  عن  عدم  ال+ دقه  ,  لكن  باكايوكو  هو  اكثر  من  سدد  كرات  ال+ يوم  .  .  هنا  تعلم  قيم +ه عوده  ك+ انتي  ل+ خط  ال+ وسط  .",positive
" شفت  شحاد  عالطريق  ,  قرب  صوب +ي ,  و+ قلي  الله  يخليلك  عيلت +ك ,  و+ يقلب  ال+ تراب  دهب  بايدك  ,  و+ ينور  طريق +ك ,  عامل  بوست  علي  الفايسبوك  دخيل +ك عملي  لايك",positive
 يا  رب  تقطع  ايادي  ال+ شر  و+ من  يهول  ب+ ال+ حروب  و+ هرق  ال+ دماء  .  توعدت  و+ قلت  منذ  ايام  س+ ترون  .  كان  مع +ك حق  ال+ حريري  طرطوربين  ايدي +كم .  الله  يلعن +كم,negative
 زد  رصيد +ك 46  :  قال  :  ان  الله  و+ ملاءكه +ه يصلون  علي  ال+ نبي  يا  ايها  الذين  امنوا  صلوا  علي +ه و+ سلموا  تسليما,neutral
 في  ال+ سعوديه  و+ لي  ال+ امر  ضرب  و+ ل+ ات  ال+ امر  و+ ال+ امراء  ب+ بوري  امعدل  ل+ مكافحه  ال+ فساد  و+ تناسوا  ما  يصرف +ه و+ لي  ال+ امر  في  رحلات +ه ال+ استجماميه  في  ال+ مغرب,negative
" لا  تظن  ان +ك خسرت  شيء  عندما +ما تغافلت  عن  زل +ه احد +هم ,  عندما +ما قابلت  اساءه  ب+ ال+ صمت  و+ ال+ احسان  ,  هي  خيرات  س+ تعود  الي +ك يوم  ,  و+ لا  شيء  ينسي  عند  الله",positive
 حص +ه ال+ نشاط  هذي  مشكل +ه .  من  بدايه  ال+ دراسه  الي  ال+ يوم  ماجلسنا  ك+ عاءله  علي  سفر +ه ال+ غداء  مكتملين  كان +نا في  مطعم  كل  شوي  واحد  ب+ صحن +ه و+ ل+ حال +ه .  وزير  ال+ تعليم,negative
 حكومه  اقليم  كردستان  حذرت  ال+ يوم  من  دفع  ال+ وضع  ال+ حالي  الي  ال+ قتال  الذي  يءدي  ل+ كارث +ه علي  ال+ عراقيين  مءكد +ه عدم  توقيع  اي  اتفاقي +ه مع  بغداد,very_negative
 ما  ب+ عرف  ليش  اهون  طريق +ه ل+ ال+ هرب  من  اي  سءال  عندما +ما تكون  ال+ محاوره  امراه  هو  ال+ توجه  ل+ ال+ اهانه  ال+ شخصيه  !  معيب  المرعبي  عيب  و+ لازم  يتحاسب,very_negative
 يب  علي  اختبار +ك في  ناس  وصلت  ل+ يفل  5  حتي  و+ هذي  اول  مر +ه تصير  لان  كان  يعطون  4  بس  هالمره  اعطو  5  ل+ لي  درجات +ه,positive
 فقيده +ي ال+ راحله  الي  ال+ سماء  تركت  شوق  لاتطفءه  ال+ سنين  و+ ذكري  لا  تمحوهاشغال  ال+ حياه  رحم +ك الله  ب+ قدر  ما  اوجع +ني رحيل +ك طاب  قبر +ك و+ طاب  قلب +ي ال+ مشتاق,very_negative
 لا  توجد  اي  تطورات  في  لبنان  سواء  قبل  او  بعد  ال+ استقاله  ف+ ال+ حال  في  لبنان  هو  نفس +ه قبل  عقود  م,negative
" البصدفه  ينحب  ,  .  تختن +ك لو  مش +ه .  وتشتاكله  شما  طال  بيك  ال+ عمر  .  ال+ سهران  ليل +ه تميز +ه من  ال+ جفن  .  لون  ال+ سنابل  من  تحمل  سمر  .  و+ ردي +ني بس  مكفاك  يوم  الكلت",very_positive
 تكلم  عن  نفس +ك يا  ساقط  .  .  ما  يحامي  ل+ ال+ فاسد  الا +لا فاسد  مثل +ه .  جماهير  ال+ نصر  و+ افي +ه ل+ ال+ وطن  و  لا  تتشرف  ب+ ثغور  ال+ فساد,very_negative
 ل+ ذلك  اين  ما  كلن  و+ في  اي  بلد  و+ خصوصا  ال+ بلاد  ال+ عربيه  ال+ مستفيد  هو  ال+ لذي  يغطي  علي  مساوء  ال+ زعيم  و+ لا  يبين  الا  حسنات +ه اللتي  هي  لا  شء  ب+ ال+ نسبه  ل+ سيءات +ه,very_negative
 ضرايب  ب+ ال+ قوه  ل+ يوم  قرو +ه الضرايب  و+ بكره  قبل  الانتخبات  بطلوا +ه بلافعاه  ال+ طاءفيه  و+ انت  يا  موطن  متل  ال+ اهبل  تعصب  لاطايفتك  و+ ركض  نتخبن,very_negative
" ان  (  ال+ شخص  )  يستحي  من  ال+ خلق  ان  يري  احد  ثوب +ه متسخ  ,  ف+ لما  لا  يستحي  من  نظر  (  الله  )  ل+ قلب +ه !",neutral
" غيم +ه حزن  غطت  سماء  عسير  ,  و+ دمع +ه قهر  بانت  علي  وجه  ال+ جنوب  نسال  الله  ل +هم ال+ رحمه  و  ال+ مغفره  ,  انا  ل+ الله  و  انا  الي +ه راجعون",negative
 السبهان  :  ما  ال+ فرق  بين  حزب  الله  وداعش  ?  ان +ها تنقل  ال+ ارهاب  الي  ال+ منطقه  .  ال+ سبب  ال+ رءيسي  ل+ نشوء  هذه  ال+ حركات  هي  ايران  و+ ابن +ها ال+ بكر  حزب  ال+ شيطان,negative
