Tweet	Country	Topic	Sentiment	Sentiment_Expression	Sentiment_Target
"السعادة :هي أن يكون لديك شخص يخشى عليك من الألم! ويجعلك في أول اهتماماته ، ويصغر حجم مشاكلك:"" ويخبرك بأن كل شيء لا… https://t.co/C8WO1l0ZJ4"	syria	personal	positive	explicit	السعادة :هي
تواجد في تدريبات الفريق الاول اليوم كابتن شباب #النصر سعود ال زيدان ( محور ) بمتابعة من جوستافو . https://t.co/zYUV7hFk85	palestine	sports	neutral	none	none
@akhbar قاتل الله كل من يقترب من الطفولة حتى لو كلمة تدخل الحزن إلى هذا القلب البريء ،الله يحفظكم برعايته ونعيمه أي… https://t.co/KJIT4a5Tp9	syria	personal	very_negative	explicit	لو كلمة تدخل الحزن
أسوء شعور لما تلاحق شي راح . نوتات ،،،،كلمات ،،،دندنة....اي شي منهم هدول ممكن يرجعوك ألف ميل ل ورى ازا انت حدا ما بن… https://t.co/3GlBaO4lJA	palestine	personal	negative	explicit	أسوء شعور
"""المرصد المعارض"" يعلن مقتل 33 مسلحاً من تنظيم داعش خلال المعارك مع الجيش السوري في دير الزور يوم أمس ▪ #اليمن_صرخة_حق"	lebanon	politics	neutral	none	none
لهجتها في الكلام عسوله اي نعم ما فهمت ولا كلمه بس اللهجه مثل المسلسلات الخليجيه احب اتفرج عليها بس ما افهم شيء بس ع… https://t.co/btUHXijC8p	syria	personal	positive	explicit	لهجتها في الكلام عسوله
سجى الليل بظلامه واوى كل الى مرقده ومنامه وفازالصالحون بمناجاة الله يراوحون اقدامهم بصلاة الليل وقيامه صفقة رابحه كسبوها وخسرهامن بقي بمنامه	lebanon	religions	positive	explicit	بصلاة الليل وقيامه صفقة رابحه
#امطار. قال يحيى بن معاذ رحمه الله |. دواء القلب خمسة أشياء قراءة القرآن بالتفكر وخلاء البطن ، وقيام الليل والتضرع عند السحر ومجالسة الصالحين	jordan	religions	positive	explicit	دواء القلب خمسة أشياء
«قرار المملكة العربية السعودية باستقالة الحكومة اللبنانية برئاسة سعد الحريري، انعكاساته لا تقتصر فقط على الساحة الد… https://t.co/YpVm5pO1dj	syria	politics	negative	explicit	سعد الحريري
بكل عزيمة واصرار وتحدي اليوم رئيس الحكومة الدكتور العبادي يرفع الراية العراقية راية الله اكبر في أقصى مدينة في غرب… https://t.co/3C1fksb8LJ	jordan	politics	positive	explicit	رئيس الحكومة الدكتور العبادي
من مأثور الحكم قولهم : أفضل العقل معرفة المرء نفسه!. لذلك حاول في زحمة الحياة أن تجد وقتا للجلوس مع نفسك فهذا يعينك على فهمها وكشف غوامضها!	palestine	personal	positive	explicit	أفضل العقل معرفة المرء نفسه
كيف تطور عملك ؟. صمم سجلا للتأمل اليومي أو الأسبوعي . فيه اجابة ما يلي :. ساكرر ما يلي ... سأتوقف عن ... لكن انتبه لا #تضخم ولا #تجلد ذاتك	jordan	personal	neutral	none	none
#كلام_الناس زياد بارود يدعو الى وضع بالاستقالة خلفنا والنظر إلى الأمام لأن تداعيات الأزمة خطيرة على كل اللبنانين وليس على فريق واحد فقط	lebanon	politics	negative	explicit	وضع بالاستقالة خلفنا
@AJArabic قرار وقح وخطير من واشنطن لتحقق رؤيتها في صفقة القرن التي تصفي القضيه الفلسطينية من على بكرة ابيها ... وتم… https://t.co/eLWPhwm10u	palestine	politics	very_negative	explicit	قرار وقح وخطير
@mlake0 كمان . ان شاء الله اليوم ريال مدريد راح يبدع . بس ما اتوقع	jordan	sports	positive	explicit	اليوم ريال مدريد راح يبدع
غالي بقلبي مثل ذاك القمر فوق. واسقيك من عذاب المشاعر وأزيدك . والا بقلبي يعلم الله رصيدك. ان جيت وان ما جيت باقي لك ال… https://t.co/3Bd8ho1rtb	lebanon	personal	positive	explicit	غالي بقلبي مثل ذاك القمر
࿐❥ يوماً ↷ ⚘سُبحان الله و بحمدهِ. ⚘ سُبحان الله العظيم. ⚘استغفر الله و أتوب إليه. ⚘لا حول و لا قوة إلا بالله. ⚘اللهُم صلِ على نبينا محمد )	jordan	religions	neutral	none	none
@Ym7Az6 @AlJarasMagazine @NawalElZoghbi و انتي منو حتى تقولي لنوال اعتزلي و غصب ما عليج نوال ما راح تعتزل و روحي العبي بعيد يا طفلة	jordan	entertainment	very_negative	explicit	روحي العبي بعيد يا طفلة
حكاية اخر #ملوك_ال_ سعود محمد بن سلمان @ فبعد تصفيته الخصوم سيتم الحجر على ابيه #الملك_سلمان بدعوى عدم الاهلية وبذ… https://t.co/kRGSdUOwAD	syria	politics	negative	explicit	ملوك_ال_ سعود
انا بستغرب جدا للبنات اللي بتبيع كرامتها علشان علاقه حب ! مع ان حبيبك ده هيحبك بقدر حفاظك علي كرامتك و احترامك لذاتك !! #je	palestine	personal	very_negative	explicit	ها علشان علاقه حب !
رسميا منتخبنا للشباب في نهائيات كأس اسيا برغم الخسارة بركلات الترجيح. مبروك لابناء #قحطان_جثير https://t.co/KmDrMBlyYx	syria	sports	positive	explicit	منتخبنا
ابطال اسيا 2004 خسر الاتحاد 3-1 من سونغنام في جده .. ورجع بالكأس من كوريا بعد فوزه ب 5 اهداف .. #الهلال بطل هذه الن… https://t.co/TUSYtWmIu6	palestine	sports	positive	explicit	['الهلال بطل', 'ورجع بالكأس من كوريا بعد فوزه ب 5 اهداف', 'ابطال اسيا', 'التعبير عن الحب']
يرى العز بن عبد السلام – سلطان العلماء – أن التحدث إلى الناس بالصوم والصلاة فيما دمائهم تراق خيانة لله !! #من_الآخر_كده	palestine	religions	negative	explicit	خيانة لله
صباح الخير. وكم من شدة في الليل ضاقت وجاء الصبح في ابهى وانفرجه فكيف لايدعوفي الفجرعبدا له عندالله حاجه ربي ان ضاقت… https://t.co/vGh6YtCb07	syria	religions	very_positive	explicit	لايدعوفي الفجرعبدا له عندالله حاجه
عندما يدرك الفرد أن الدولة تدار لحساب مجموعة ولصالح نخبة // وليس لحساب شعب وأمة يمسي الفرد ضنينا بالتضحية من أجل الوطن //	lebanon	politics	negative	explicit	ولة تدار لحساب مجموعة
@Versaci_ كانت توصل لان الفصائل كانت هواي وبعدين دخلوا للهيئة بس اللي عددهم على الاقل ٣٠٠٠ مقاتل وهواي تفاصيل ... بس صارت مكاشفه للوهميين	jordan	politics	negative	explicit	['دخلوا للهيئة بس اللي عددهم على الاقل ٣٠٠٠ مقاتل وهواي تفاصيل', 'الفصائل', 'مكاشفه للوهميين']
نفس الاخطاء تتكرر عالهلال قبل اياب النهائي اصابات لاعبين ، توقف عن المباريات ، ضغوطات سفر وارهاق ومعسكرات وبالاخير نلوم اللاعبين #الهلال	palestine	sports	very_negative	explicit	نفس الاخطاء تتكرر عالهلال
اتقدم بخالص العزاء والمواساه لخادم الحرمين وولي عهده بوفاه الاميرمنصوربن مقرن ومن معه رحمهم الله رحمه واسعه ويجعل مثواهم الجنه	jordan	politics	very_negative	explicit	بوفاه الاميرمنصوربن مقرن ومن معه
الاذاعة الرسمية لدولة الاحتلال تكشف النقاب عن خطة لتهجير حي سكني مكون من 6 بنايات في بلدة كفر عقب شمال #القدس المحت… https://t.co/trBDDUjK2e	palestine	politics	negative	explicit	خطة لتهجير حي سكني
@SajaQalqily بلاش فضايح اش بدك بعلامتي 😂😂 . بكرة بجيبلك ياه معي واليوم طلعت بمعلومة من الدكتور أشرف بخصوص المالية ا… https://t.co/gMhStOsJZv	palestine	personal	negative	explicit	اش بدك بعلامتي
🇱🇧 الرئيس نبيه بري في كليمنصو ولانضمام الى اجتماع الحريري وجنبلاط وعلي حسن خليل وتيمور جنبلاط وا وائل ابو فاعور https://t.co/3XOXDUFhnm	lebanon	politics	neutral	none	none
آملُ أن نتخطى هذه الفكرة السطحية، ونترك لكل مستخدمٍ حرية الاختيار، فالشركات موجودة ولكلٍ ميوله وتفضيلاته. تقبل الرأي الآخر لنتقبل رأيك	lebanon	personal	positive	explicit	تقبل الرأي
اختلاف ثقافات فقط فتربيته سمحت له بأن يتعامل معهم هكذا بعيداً عن دينه الاسلامي بعيداً عن وطنه والتمسك بالعادات والت… https://t.co/INSz4ogTpj	palestine	personal	negative	explicit	اختلاف ثقافات
يارب استودعتك امي و ابوي و زوجي و ولدي و نفسي و اهلي و اخواني و اخواتي و جميع من هو غالي و عزيز . يا… https://t.co/iQzJ235VZs	palestine	religions	neutral	none	none
