category,text
-2, ال+ عقد  الذي  بين  ال+ مجلس  و  ال+ شعب  انهار  ان +ه لم  يحترم
-1, و  السيسي  حارب  ال+ ارهاب  عشان  كد +ه بتحصل  تفجيرات  حسب +نا الله  و+ نعم  ال+ وكيل
-2, هل  من  ال+ طبيعي  ان  يعرض  شخص  غير  مصري  نفس +ه ل+ ال+ موت  و+ يقف  في  منطقه  اشتباكات  وسط  طلقات  ال+ خرطوش  و+ ال+ رصاص  ال+ حي
-2, احلم  ب+ يوم  امشي  في +ه في  شوارع  بلاد +ي شتاء  واثقا  ب+ ان  ال+ جميع  ينعمون  ب+ نيران  مدفءي +ه وعشاءفادخن  سيجارتي  تحت  زخات  ال+ مطر  مبتسما  في  طريق +ي ل+ ال+ اوبرا  مصر
-1, هي  سما  ال+ مصري  تتحسب  مع  ال+ بني  ادمين  و+ لا  ايه  ال+ نظام  ارف
0, ال+ داءره  غير  متجانسه  و  ل+ ايم +كن ال+ سيطره  علي +ها من  عصبيه  او  اقليه  او  من  اتجاه  سياسي
-2, ايه  تعليق +كم علي  فوز  بعض  رءساء  ال+ جامعات  ال+ سابقين  ب+ مناصب +هم ثانيه  في  ال+ انتخابات
-2, لم  يقتل  احد
-1, سامي  ال+ جابر  يتحمل  كل  شيء  ان +ه اعطي  ال+ صلاحيه  كامله  مين  يختار  ال+ لعيبه  و+ ال+ تشكيله  و+ مين  يضع  ال+ تكتيك  اذا  كان  في +ه تكتيك
0, عملاء  يكرهون  ال+ جيش  المصريعبدالرحمن  يوسف  انتخبوا  ال+ عرص  مصر  ال+ عربيه  ال+ اخوان  بلاش  شتيمه
1, كيزاد  افضل  منصه  ل+ تاسيس  ال+ اعمال  في  ال+ منطقه  ال+ امارات  ب+ ال+ عربي
-1, عبدالناصر  ال+ خاءن  ال+ اكبر  ال+ اخوان  ال+ مسلمون
-1, ال+ جيوش  ال+ عربيه  اكذوبه  كبيره  ف+ قد  كانت  اول  حرب  خاض +ها ال+ جنرال  ال+ عسكري  ال+ كبير  عبدالفتاح  السيسي  في  حياه +ه هي  حرب  رابعه  ال+ عد  ويه
-2, ال+ معتدي  علي  خالد  داوود  قال  في  ال+ تحقيق  ان +ه جاء  من  شبرا  ل+ ابو  ال+ ريش  ل+ يشرب  عصير
-1, اسالوا  ال+ برادعي  عن +ما فعل +ه في  ال+ عراق  ال+ برادعي  طلع  جاسوس  ب+ اسم  طلع  حرامي  تخابر
1, عظيم  نجاح  اجهزه  ال+ دوله  و+ ب+ ال+ تعاون  مع  اهل  سيناء  في  اطلاق  سراح  ال+ جنود  ال+ مختطفين  دون  اراقه  ل+ ال+ دماء  هذه  اداره  ازمه  ناجحه  ينبغي  ال+ اشاده  ب +ها
1, و+ ما  ال+ نصر  ا  لا  من  عند  الله
-1, ال+ اخوان  جماعه  ارهابيه  يجب  ال+ تضييق  علي  اخوان  ال+ خليج  ف+ هم  اذناب  ل+ ال+ تنظيم  ال+ دولي  ل+ ال+ اخوان  و+ لا  يقلون  خطوره  عن  اخوان  مصر
0, اختيارلجنه  ال+ ماءه  يجب  ان  يتم  وفق  معايير  واضحه  تراعي  تمثيل  كافه  قطاعات  ال+ مجتمع  من  رجال  نساء  عمال  فلاحين  مسلمين  مسيحين  و+ اهل +نا في  سيناء  و+ ال+ نوبه
-2, و  انت  كمان  نهار +ك سعيد  يا  اكسلانس
-1, اجور  ال+ عمال  في  شركات  ال+ اسمنت  اقل  من  تكلفه  ورق  شكاءر  ال+ اسمنت  اوقفوا  ال+ فحم
-1, واضح  ان  الترمادول  ملا  ال+ بلد  الببلاوي  تولي  السيسي  رءاسه  مصر  معني +ه انتهاء  ال+ حكم  ال+ عسكري
-1, ما  هي  صفه  مكتب  ال+ ارشاد  ل+ يجتمع  ل+ بحث  حكم  ال+ محكمه  ال+ دستوريه  هو  مرسي  و+ اخد  بكره  مرضي
-1, امراض  ال+ سياسه  حين  تءلم  شخصيا
-2, عمال  اعد  خرفان  و  ب+ رض +ه مش  عارف  انام  من  ال+ كلمه  دي  محكمه
1, اللهم  احرسني  ب+ عين +ك التي  لا  تنام  و+ اكنف +ني ب+ ركن +ك الذي  لا  يرام  لا  اهل +ك و+ انت  رجاء +ي رب  كم  من  نعمه  انعمت  ب +ها
-2, من  ال+ معروف  ان  هناك  من  يريد  دخول  لجنه  ال+ خمسين  ثم  ينسحب  من +ها ال+ ساده  ال+ محترمون
0, لا  تثقل  يوم +ك ب+ هموم  غد +ك ف+ قد  لا  تاتي  هموم  ال+ غد  و  تكون  قد  حرمت  نفس +ك من  سرور  يوم +ك صباح +كم سعاده  و  سرور
0, اطاح  ال+ استفتاء  ب+ مبدا  تكافء  ال+ فرص  حينما  لم  يسمح  ب+ ال+ تصويت  ل+ كل  ال+ مقيمين  ب+ ال+ خارج  الا  من  قام  ب+ ال+ تسجيل  في  ال+ انتخابات
-1, ال+ لي  حصل  مع  محمود  شعبان  في  ال+ تحرير  افترا  علي +ه ان +ه ضعيف
0, براءه  مبارك  في  قتل  ال+ متظاهرين  كانت  في  جلسه  رقم  ابريل  رقم  يعني  في  عز  حكم  ال+ اخوان  و+ لم  يتم  ال+ استءناف
-2, مصادر  طبيه  اكدت  ل +ي ان  مبارك  ليس  مريضا
-2, ال+ وسط  ال+ حقيقي  في  ال+ سياسه  ال+ مصريه  يتبني  ال+ مطالبه  ب+ نقل  ال+ سلطه  من  ال+ مجلس  ال+ اعلي  ل+ ال+ قوات  ال+ مسلحه  الي  هيءات  تشريعيه  و+ تنفيذيه  منتخبه
-2, اذا  تضمن  ال+ اعلان  ال+ دستوري  شرط  موافقه  ال+ جيش  علي  ال+ قوانين  ال+ خاصه  ب +ه و+ ك+ ذلك  علي  اعلان  ال+ حرب  و+ تفويض +ه في  صفقات  ال+ سلاح  س+ يكون  ال+ جيش  دوله  فوق  ال+ دوله
-1, تحدثوا  عن  اي  شيء  -  ال+ مدارس  ب+ ال+ مجموع  و+ ال+ كليات  ب+ ال+ واسطه  و+ ال+ جواز  ب+ ال+ فلوس  والصحوبيه  ب+ ال+ مصلحه
1, اول  مره  اشوف  مناظره  ب+ دون  مقاطعه  و+ لا  صراخ  و+ كل  طرف  و+ اخد  وقت +ه في  الكلاماحيي  يوسف  ال+ حسيني  ل+ اداره  ال+ حوار  ب+ هذا  ال+ رقي
-2, لطف +ي بوشناق  خذوا  ال+ مناصب  خذوا  ال+ مكاسب  لكن  سيبولي  ال+ وطن
0, ال+ تعادل  في  نهايه  ال+ لقاء  قلل  فرحه  ال+ اهلي  لكن +ه خير  ان +ه س+ يجعل  لقاء  ال+ اياب  في  ال+ قاهره  حاسما  و+ دور  ال+ مصريين  خلال +ه حاسم  ل+ اعلاء  اسم  بلد +هم و+ فريق +هم
-2, عاوزين  اكبر  حشد  علي  مستوي  ال+ تاريخ  ل+ يوم  رقم  اكتوبر  مليوني +ه تاريخي +ه ل+ دحر  ال+ انقلاب  مليوني +ه يوم  رقم  اكتوبر  احشد
-2, يوسف  ال+ حسيني  ب+ ال+ فيديو  يفضح  كذب  قناه  ال+ جزيره  و+ يكشف  تمثيل  ال+ اخوان  دور  ال+ موتي  تحت  اشراف  قناه  ال+ جزيره
-2, تصدق  ترزق  ابتسم  تءجر  تواضع  ترفع
-1, منع  برنامج  ال+ اراجوز  ب+ اسم  يوسف  و+ ال+ قضاء  اغلق  كل  ال+ قنوات  ال+ محترمه  قتلوا  حريه  ال+ راي  و+ ال+ اعلام  و+ حرقوا +ها
-2, مين  اختار  يعيش  حياه +ه و+ مين  اختار  يحب  مين  شيرين
1, تحيه  ل+ جميع  ال+ نساء  في  يوم  ال+ مراه  ال+ عالمي  نحتفي  ب+ ال+ مراه  كل  يوم  اما  و+ بنتا  و+ اختا  و+ رفيقه  درب  و+ حياه  و+ صانعه  امم
-1, لا  يجوز  ل+ ال+ سلطه  ال+ تنفيذيه  ان  تتدخل  ل+ مصادره  اي  منتج  ابداعي  فيلما  او  كتابا  او  ايا  كان  نحن  في  حاج +ه ل+ ال+ مبدعين
1, ان +ك تدافع  عن  اي  بنت  لو  لاقيت  حد  بيدايقها  ف  ال+ شارع  ال+ رجوله  دي  خلق  جميل
-1, طارق  ال+ زمر  فتاوي  ب+ رهام +ي تروج  ل+ اغتصاب  ال+ امه  او  ال+ سلطه
-2, و+ ب+ عز  ال+ كلام  سكت  ال+ كلام  عبدالحليم  حافظ
-2, ال+ مستشار  ال+ قانوني  ل+ مرسي  انتخابات  مجلس  ال+ نواب  س+ تبدا  في  رقم  ابريل  يعني  ب+ ال+ عربي  طظ  في  ال+ شارع  و  ال+ معارضه  و  جبهه  ال+ انقاذ
-2, ال+ اخوان  يطلقون  طفايات  ال+ حريق  ل+ ال+ ايحاء  ب+ القاء  ال+ قنابل  المسيله  داخل  مسجد  ال+ فتح
-1, هذا  ان  اشار  او  وشي  ف+ انما +ما يشي  ب+ ان +ه مفيش  اي  قيمه  وطنيه  موجوده  عند  هذا  ال+ تنظيم  و+ لا  ابناء  هذا  ال+ تنظيم
-2, هل  س+ تتغير  ال+ اشياء  في  ال+ سعوديه
-1, تدني  بعض  ال+ صحف  ال+ رسميه  و+ ال+ حزبيه  و+ ال+ خاصه  الي  مرتبه  ال+ صحافه  ال+ صفراء  ال+ باحثه  عن  ال+ فضاءح  والمزكيه  ل+ مشاعر  ال+ انتقام  و+ ال+ ثار
-1, لا  زالت  مستندات +ي ال+ رسميه  التي  تدل  علي  ان +ك حرامي  و+ سارق  تطارد +ك في  منام +ك و+ لا  و+ لن  تستطيع  ان  تواجه +ها
-2, نفس  الكلمتيين  ال+ لي  سمح  ب +هم ال+ سادات  الي  صباحي  يقول +هم امام +ه و+ هو  طالب  هما  نفس  ال+ كلمتين  الذي  يردد +هم في  حمله +ه
-1, س+ اصوت  بلا  علي  تعديلات  دستور  سقط  علشان  نعم  س+ تدخل +نا في  متاهه  سياسيه  و+ دستوريه  و+ هي  انتكاس  ل+ ال+ ديمقراطيه
-1, حازم  عبد  ال+ عظيم  ال+ لي  خرج  من  ال+ وزاره  ل+ علاقات +ه ال+ مشبوهه  ب+ شركات  اسراءيليه  قيادي  في  حمله  السيسي  ال+ طيور  علي  اشكال +ها تقع
-1, انت  فاكر  ان  متابعه +ك ل+ افلام +ي اهم  من  بلدي  في  ستين  الف  داهيه  و+ اوعي  ترجع  في  كلام +ك قبل  ما  تعتذر  علي  جهل +ك
-2, يجب  وضع  محافظه  ال+ وادي  ال+ جديد  علي  ال+ خريطه  ال+ سياحيه  في  في  مصر  ال+ ساده  ال+ محترمون
1, شكرا  ل +ك ايتها  ال+ مراه  ل+ جعل +ك ال+ عالم  اكثر  جمالا  و  روعه  لا  تتخلي  عن  احلام +ك و+ حقوق +ك ال+ يوم  ال+ عالمي  ل+ ال+ مراه  ريتويت
-2, لقد  حاولت  كثيرا  معي +هم و  لم  انجح  ل+ ال+ اسف
-2, ان +ها معركه +نا جميعا  لا  ننتظر  احد  لكن  نشجع  ال+ جميع
-1, الاسوانياذا  لم  تتوحد  ال+ قوي  ال+ وطنيه  فورا  من  اجل  استخلاص  ال+ دوله  ال+ مصريه  من  ايدي  ال+ اخوان  فلسوف  ندفع  ثمن  غاليا  نحن  و+ اولاد +نا
1, نحب  ال+ لغه  ال+ عربيه  ان +ها لغه  ال+ قران  و+ ان  نبي +نا عربي  و+ ان +ها لغه  اهل  ال+ جنه  ال+ يوم  ال+ عالمي  ل+ لغه  ال+ عربيه  غرد  ب+ صوره
-2, و+ قد  يكون  انقاذ  ال+ دستور  ب+ ال+ فعل  ب+ ال+ تفكير  في  دستور  توافق +ي مءقت  لكن  ل+ مده  عامين  فقط  و+ ب+ تحديد  اغلبيه  خاصه  ل+ اعتماد +ه في  ال+ استفتاء
-1, انتي  عايشه  في  مسرحيه  عاوزاني  اكون  كومبارس  في  ال+ خلفيه  كاريوكي
-2, بسمه  و+ انا  قطعنا  اجازه +نا و+ في  طريق  ال+ عوده  ل+ ال+ قاهره  ل+ ال+ مشاركه  في  ال+ وقفه  الاحتجاجيه  مساء  ال+ يوم  بطلعت  حرب  ضد  ال+ حبس  في  قضايا  ال+ نشر  و+ ال+ عصف  ب+ ال+ حريات
-1, قبضت  ك+ ام  من  ساويرس  كل +ه في  ال  فس
-1, مسيره  مدينه  مصر  غير  مسبوقه  يا  ويل +كم يا  انقلابيين  من  ثوره  ال+ شعب  ال+ عظيم
-1, ال+ زقازيق  ال+ ان  حرب  شوارع  و+ علمت  ذلك  من  خلال  اتصال  ب+ احد  اقارب +ي هناك  و+ راءحه  ال+ غاز  تملا  ال+ شوارع
1, يجب  علي  كل  ابناء  ال+ زمالك  مسانده  ميدو  و+ دعم +ه ب+ شكل  كبير  ميدو  استطاع  تغير  اشياء  كثيره  داخل  ال+ نادي  موجود +ه منذ  زمن  بعيد  قوي
-1, اصابع  خارجيه  وراء  خساره  مصر  في  قطر
0, شكر  خالص  ل+ ال+ انقلاب  جعلت +نا نعرف  من  هم  ال+ اخوان
-1, اقتحام  ال+ سفاره  مش  سلمي
-1, عماد  متعب  ال+ ضابط  وجه  ل +ي شتاءم  وتهزء  اخر  قله  ادب  و+ انا  معروف  لو  واحد  غلبان  ايه  ال+ لي  هيحصل  معي +ه يعني
-1, الله  يخربيتك  يا  سيسي  الكهربا  قطعت  هوبا  فلول  ستايل  انتخبوا  ال+ عرص  مرسي  رءيسي
-1, بعد  صدام  ال+ شرطه  ب+ ال+ نيابه  في  سوهاج  شعار  ال+ انقلاب  ال+ جيش  فوق  ال+ جميع  و+ ال+ شعب  مالوش  ل+ ازمه
-1, ال+ مجلس  ال+ عسكري  نمتلك  ادله  تدين  رقم  ابريل  و  تدريب +هم في  ال+ خارج  و  في  ال+ اخر  فس
-2, احوال  ال+ نقابات  لم  تختلف  قبل  ال+ ثوره  عن  بعد  ال+ ثوره
1, انغام  وزير +ه ال+ بهجه  علي  راي  بلال  فضل
-1, مءتمر  فيينا  راءع  فضح  ال+ انقلاب  و+ اكاذيب +هم و+ جرذان  لفوا  ال+ عالم  ل+ دعم  ال+ انقلاب  و+ ينفقون  ب+ ال+ ملايين  من  اموال  ال+ شعب  الغلبان
-2, انا  غير  منضم  الي  اي  تشكيل
-1, درس  ال+ تاريخ  ان  ال+ اعتداء  علي  مصر  يبدا  داءما  ب+ ضرب  سوريا  ال+ اعتداء  علي  ال+ شعب  ال+ سوري  همجيه  و+ بربريه  لا  يجب  ان  تسمح  ب +ها مصر
-1, حد  يسال  سيسي  ل+ ما  قال  بكر +ه تشوفوا  مصر  يمكن  قصد +ه ان  اح +نا هنبقي  شحاتين  وهنبقي  فرجه  و+ ال+ دنيا  تضحك  علي +نا
-1, قسوه  مخيفه  في  رفض  ال+ اخر  ال+ فكري  او  ال+ سياسي  او  ال+ ديني  و+ تشويه +ه و+ تخوين +ه تمهيدا  ل+ نزع  انسانيه +ه و+ ممارسه  ال+ عنف  ضد +ه
-1, الا  يعلم  ال+ وزير  ال+ متدين  ان  ال+ كذب  حرام  و+ ان  الله  لن  يقبل  صلات +ه اذا  كان  كاذبا
1, يا  صباح  ال+ خير  يا  صباح  ال+ نصر  اح +نا ملوك  كل  حاج +ه في  مصر  ال+ اهلي
0, لم  و+ لن  اتخذ  اي  موقف  يءيد  قتل  ابرياء  تحت  اي  ظرف  من  ال+ ظروف  ما  اقول +ه عن  ال+ اخوان  لا  يعني  تاييدي  ل+ قتل  اي  بريء  مهما  كان
-2, تم  رصد  قيام  كثير  من  ال+ امراء  ب+ حوالات  خارجيه  ل+ اموال  ال+ شعب  المنهوبه  ل+ علم +هم ان  ال+ وضع  لم  يعد  امن  ال+ شعب  يقول  كلمه +ه مجتهد  سري  عاجل
0, انتخاب  مرسي  ب+ ال+ قطع  ليس  سبه  و+ لدي  اصدقاء  لا  اشك  في  ثوريه +هم انتخبوا +ه لكن +ي ب+ بساطه  لم  انتخب +ه و+ قاطعت  و+ ان  كان  هو  ال+ ان  ال+ رءيس  ال+ شرعي
-1, اذا  صدق  خبر  تاجير  ال+ انقلاب  ال+ اهرامات  ل+ شركه  صينيه  س+ تكتمل  كل  اكاذيب  و+ شاءعات  اعلام  ال+ عار  ضد  مرسي  الي  حقاءق  و+ فضاءح  نفذ +ها ال+ انقلاب
-1, يوسف  ال+ حسيني  يفضح  كذب  قناه  ال+ جزيره  و+ يكشف  تمثيل  ال+ اخوان  دور  ال+ موتي  تحت  اشراف  قناه  ال+ جزيره
