sentiment,txt
0, استدعاء  نواره  نجم  و+ مظهر  شاهين  و+ ممدوح  حمز +ه ل+ ال+ تحقيق  معني +ه ان  مناصره  ال+ ثوره  اصبحت  جريمه  عند  ال+ مجلس  ال+ عسكري
0, كلمتين  كدا  يا  و  لا  د  ا  لا  حب +ه #  تمرد  ال+ شغل  في +ها كان  نصيف  و  بامانهلكن  بعد  #  30  ـ  6  ب+ قت  معرصهف  ما  حدش  م  #  ا  لا  خوان  يشكك  ف  ال+ توقيعات  #  نقط +ه
0, صح  :  )
1, ال+ لي  ضد  تطهير  ال+ داخليه  هو  مرسي  و+ جماعه +ه وماحدش  منع +هم عن  دهوياريت  توري +نا شطاره  نقد +ك علي  كذب  ال+ رءيس  و+ جماعه +ه و+ فشل +هم ال+ ذريع
1, معي +ك يا  ريس +نا معي +ك #  تحيا  ـ  مصر  #  السيسي  ـ  حبيب  ـ  ال+ ملايين  #  س+ انتخب  ـ  السيسي
1," 1  ال+ عنف  مدان  ,  ضد  منشات  عامه  او  خاصه  ,  ضد  مجمع  محاكم  او  اقسام  ل+ ال+ شرطه  او  مقر  اعلامي  حزبي  ك+ اخوان  اون  لاين  ,  من  ال+ اجهزه  ال+ امنيه  او  من  ال+ متظاهرين"
1," من  عيوب  وساءل  ال+ تواصل  ال+ اجتماعي  ان +ها اصبحت  اداه  ل+ رد  ال+ فعل  و+ ليس  ال+ فعل  ,  ننشغل  ب+ ردود  ال+ افعال  ال+ يوميه  اكثر  ما  ننشغل  ب+ ال+ تخطيط  و+ ال+ تفكير  ل+ ال+ مستقبل"
1," ""  ـ  :  خاف  #  ال+ نظام  من +ه ف+ ضيع  عينهكمل  تحقيق  حلم +ه فاعتقلوهخرج  و  كمل  طريق +ه ف+ قتلوا +ه #  ب+ اسم  ـ  محسن  حكايه  #  ثوره"
0, #  ال+ كويت  #  ال+ سعوديه  #  ال+ بحرين  #  قطر  #  ا  ?  مارات  #  عمان  #  ال+ عراق  #  مصر  #  تونس  #  ال+ جزاءر  #  ال+ مغرب  #  ا  ?  ردن  #  ال+ سودان  #  لبنان  21
1, اتقي  رب +نا ف+ يا  ب+ زياده  حس  بيا  ل+ وزير  #  ال+ تربيه  ـ  و+ ال+ تعليم  #  ثانويه  ـ  عامه
0, هامش  ل+ ال+ ديمقراطيه  طيور  ال+ ظلام  و+ اصوات  ال+ ديمقراطيه  في  صحف  و+ حوليات  ال+ تاريخ  -  عمرو  حمزاوي  -  بوابه  ال+ شروق
0," ال+ لي  عايز  يساعد  غزه  محتاجين  جراحين  مخ  و+ اعصاب  ,  اوعيه  دمويه  ,  عظام  ال+ سفر  ب+ معرفه  اتحاد  الاطباءالعرب  ال+ تواصل  مع  دهشام"
1, مقال  دعمرو  حمزاوي  -  جريده  ال+ وطن  -  مبادره  ل+ ال+ خروج  من  ال+ ازمه
1, د  ابو  ال+ فتوح  :  ال+ حكومه  ال+ اسراءيليه  تطيل  امد  ال+ صراع  مع  ال+ فلسطينيين  ان +ه لا  يمكن +هم ال+ استمرار  و  ال+ تماسك  ب+ دون  هذا
1, شاهد  -  د  جلال  امين  ضيف  اخر  كلام  في  محاوله  ل+ شرح  ما  يحدث  ل+ ال+ مصريين  ال+ ان
1," مع  حفظ  ال+ القاب  ,  مني  الطحاوي  و+ سامح  موريس  و+ خالد  حنفي  و+ محمد  ال+ عدل  و+ ب+ سمه  و+ نادر  ال+ سيد  و+ مصطفي  سعيد  في  اخر  كلام  11  م"
0," النهارده  ,  في  تحقيق  استقصاءي  عبقري  عن  ال+ فساد  في  ال+ بورصه  في  ال+ مصري  ""  ""  ل+ ال+ اسف  هيتوا +ه في  زحمه  ال+ احداث  """
0," احمد  الله  ال+ علي  ال+ قدير  علي  ما  شاء  و+ قدر  ,  و+ اشكر +ه سبحان +ه شكرا  جزيلا  علي  تقدير +ه نجاه +ي"
0, #  نفس +ي اوي  اشوف  مسلسل  #  يوميات  ـ  ونيس  :  )
0, نحيي  شباب  حزب  ال+ وسط  علي  مجهود +هم ال+ راءع  في  ال+ انتخابات  و+ الذي  كان  سببا  في  حصول  ال+ حزب  علي  ما  يقرب  من  مليون  صوت  من +من صوتوا  ل +نا عن  اقتناع
1, يارب  انا  مش  طالب  كتير  انا  عايز  واحد +ه في  خفه  دم  #  رنوش  و+ جنان  #  سوكا  و+ جمال  #  شيري  ـ  عادل  ورقه  #  جنات  و+ اي  حاجه  من  #  صافيناز  ^  ـ  ^  #
1, استبشروا  خير
0, حوار  ال+ طرشان
1, خطاب  مرسي  ب+ ميدان  ال+ تحرير  كان  موفقا  و+ قسم +ه ال+ رمزي  ضروريا  و+ تاكيد +ه علي  ان  ال+ شعب  مصدر  ال+ سلطات  و+ علي  ال+ دوله  ال+ مدنيه  ال+ ديمقراطيه  و+ حقوق  ال+ مواطنه  جيدا
1, حريه  ال+ حركه  ال+ طلابيه  و+ حق +ها في  ال+ عمل  ال+ سياسي  جزءاصيل  من  ال+ حريات  ال+ عامه  التي  ناضلنا  من  اجل +ها منذ  السبعينياتالثوره  تفرض  لاءحه  طلابيه  ديمقراطيه
0, علي  سبيل  #  ال+ سعاده  انا  صديق  مجدي
0, انتهاك  حرمه  ال+ مسجد  ال+ اقصي  علي  يد  ال+ صهاينه  جريمه  لن  يغفر +ها ال+ تاريخ  ل+ كل  ال+ صامتين  و  ال+ سءال  عن  ال+ دور  ال+ مصري  اصبح  مطروحا  ب+ قوه
1," يوم  7  /  7  ,  يوم  هام  في  مشروع  (  ال+ علم  قوه  )  و+ هدف +ه جذب  و+ تسكين  100  الف  ام +ي داخل  ال+ فصول  ,  في  يوم  واحد  ,  عن  طريق  10  الاف"
0, كيزاد  افضل  منصه  ل+ تاسيس  ال+ اعمال  في  ال+ منطقه  #  ال+ امارات  #  ب+ ال+ عربي
0, ل+ اشهاد +ه ل+ فاسق
0, #  في  ـ  عالم  ـ  موازي  كان  زمان  زعتر  هو  ال+ لي  بيشيلني  و  يدلع +ني و  ياكل +ني و  ينيم +ني جمبه  بليل  =  )  )  !  #  زعتر  ـ  ال+ قط
0, ايها  الغيورون  علي  ال+ قانون  هل  سمعتم  عن  تهريب  ال+ متهمين  ال+ امريكان  و  14  الف  مدني  في  ال+ سجن  ال+ حربي  و+ اعلان  دستوري  باطل  يمنح  ال+ حكم  للعسكراين  كنتم  ?
1, ابرز  نشاط  ل+ ال+ انقلاب  تطهير  مصر  من  ال+ علماء  و+ ال+ احرار  و+ ال+ شرفاء  و+ ال+ موهوبين  و+ ال+ متفوقين  في  ال+ جامعات  و+ ال+ مدارس
0, 1981  الله  ينور  علي +ك يا  احمد  مقالين  اروع  من  بعض  ال+ مجد  ل+ ال+ كتابه  ال+ حلوه
1, س+ تظل  ذكري  استشهاد  ال+ بطل  عبد  ال+ منعم  رياض  تخليدا  ل+ ملحمه  مضيءه  من  انصع  صفحات  ال+ تاريخ  ال+ مصري  و+ رمزا  ل+ بطولات  معركه  ال+ استنزاف  تحيه  ل +ه في  ذكري +ه
1, ادعوا +كم ل+ قراءه  مقاله  راءعه  كتب +ها اصاحبي  محمد  يسري  سلامه  من  9  شهورعن  مغبه  شيطنه  ال+ ميدان  من  اباخوان  و+ التي  س+ تنقلب  علي +هم
1, علي +ك نور  !
1," ""  #  محمود  ـ  عباس  :  ""  ""  #  الهولوكوست  ""  ""  ابشع  جريمه  في  ال+ تاريخ  ال+ حديث  """
1, مقدر  ان  ال+ شغل  بيخليك  تتفرج  علي  ال+ داعيه  الشرشوحه  شتايمه  بتوصلني  من  صحابيانا  احب  اضيع  عمري  في  حاجات  لذيذه  مش  قميءه
0, ال+ مشكله  ان  خطاب  ال+ اخوان  لو  عدوا  من  تلاتين  سته  هو  هو  ال+ خطاب  ال+ فاشي  ال+ لي  شغال  دلوقتي  من  ال+ ليبراليين
1, ال+ رضا  ب+ ما  كتب +ه الله  ل +ك يجعل  ل +ك ال+ حياه  كما  تريد
0, ال+ شعب  #  ال+ مصري  اجمل  حاج +ه في +ه ان  في  وسط  #  ال+ هموم  بيقدر  يخلق  #  ال+ ضحكه
0, اعلام  ال+ عار  ساند  منتخب  مصر  في  غانا  ل+ ينسب  ال+ فوز  لسيسي  ف+ خسر +نا ب+ ال+ سته  و+ تجاهل  ال+ اهلي  كرها  في  ابو  تريكه  ف+ فز +نا ب+ كاس
0, ال+ برادعي  يستقوي  ب+ امريكا  مره  اخري  و  يرسل  عصام  ال+ عريان  الي  واشنطن  شء  مقرف
1, تحيه  ل+ جميع  ال+ نساء  في  #  يوم  ـ  ال+ مراه  ـ  ال+ عالمي  نحتفي  ب+ ال+ مراه  كل  يوم  اما  و+ بنتا  و+ اختا  و+ رفيقه  درب  و+ حياه  و+ صانعه  امم
1, شبيسي  ليز  ال+ لي  كان  علي +ه طماطميه  كبيره  #  مقدرش  ـ  انسي
0, حرق  ال+ كناءس  و+ قتل  ال+ ناس  و+ تعذيب +هم و+ قطع  اصابع +هم و+ القاء +هم من  فوق  ال+ اسطح  و+ ذبح  ال+ ضباط  كل  ذلك  في  نظر  ال+ اخوان  من  حق +هم و+ الا +لا اعتبروا  انفس +هم ضحايا
0, اتمني  يكون  صباح +ك كل +ه تفكير  و+ عمل  من  اجل  نوادي +نا ال+ عظيم  #  ال+ زمالك  ـ  ال+ افريقي
1," ""  ال+ سياسه  #  ال+ شرعيه  التي  يعمل  ب +ها #  ال+ سلفيون  في  بلاد  #  ال+ حرمين  مزوره  و+ مكذوبه  علي  #  ال+ اسلام  و+ ان  صفق  ل +ها كبار  #  ال+ علماء  و+ اتحدي  في  ذلك  ""  ""  ""  ""  """
0, شاهد  -  اخر  كلام  :  جمعه  ال+ غضب  لا  تزال  في  ال+ ذاكره  #
0, يسقط  اعلان  مرسي  ال+ ديكتاتوري
1, لقي  ال+ ممثلون  ال+ مصريون  من  منافقي  سيسي  و+ ال+ انقلاب  ما  يستحقون +ه من  لعنات  في  افتتاح  مهرجان  مالمو  ب+ ال+ سويد  ان +ها ال+ بدايه  يا  عبيد  ال+ بياده
0, الي  كل  مناصري  ال+ اخوان  :  لا  يستحق  مرسي  ان  تبكوا  علي +ه لحظه  واحده  لا  تفرطوا  في  نقطه  دم  واحده  من  اجل  هذا  الكذاباتقوا  الله  في  بلد +كم و+ انفس +كم
1, هو  كل  كلب  و+ لا  كلبه  يمسك  منصب  فاكر  ان +ه ممكن  يتحكم  في  تاريخ  ال+ بلد  دي  علي  اشكال +كم ال+ ضاله  #  مبارك  #  اكتوبر  #  سيناء  #  نصر
0, ل+ ما  يبقي  ال+ لي  بينقلوا  ال+ اخبار  ل+ ال+ ناس  ب+ ال+ عقليه  دي  ازاي  ممكن  تثق  في  شبكه  رصد  دي  و+ تسلم +ها عقل +ك قدره  مدهشه  علي  خداع  ال+ نفس
0, رفض  ال+ طعون  ضد  شفيق  يدل  علي  ان +هم س+ يدفعون  ب +ه ل+ ال+ رءاسه  ب+ ال+ تزوير  لا  يجب  ان  تستدرج  ال+ ثوره  ل+ معركه  معروفه  نتيجه +ها سلفا  ل+ ابد  من  عزل  شفيق  و+ محاكمه +ه
1, راجعت  ال+ ردود  ف+ وجدت  ال+ متزمتين  دينيا  هم  ال+ اكثر  استعدادا  ل+ ال+ تطاول  بالبذاءات  ان +هم يخافون  من  ال+ نقاش  حتي  لا  تهتز  محفوظات +هم التي  لم  يفكروا  في +ها
1, عبد  ال+ منعم  ابو  ال+ فتوح  اعداء  ال+ مصريون  في  ال+ خارج  و+ ال+ داخل  يدبرون  مءامرات  ل+ اجهاض  ثوره  يناير  #  #
1, ال+ جيش  بيكتب  ال+ اخبار  ل+ ال+ برامج  ال+ جيش  بيكتب  خطبه  ال+ جمعه  ل+ ال+ مساجد  ال+ جيش  بيكتب  كلمه  ال+ صباح  ل+ ال+ مدارس  فاضل  ال+ جيش  يكتب  وصف  الماتشات
0, ال+ كاتب  ال+ امريكي  ناعوم  تشومسكي  ال+ مخرج  ال+ امريكي  مايكل  مور  رءيس  الوزراءالنمساوي  برونو  كرايسكي  يهود  غربيون  مناصرون  ل+ ال+ عرب  معادون  ل+ اسراءيل
0," ""  يقول  رسول  الله  صلي  الله  علي +ه و+ سلم  :  ""  ""  يقال  ل+ قارء  ال+ قران  اقرا  و+ ارتق  و+ رتل  كما  كنت  ترتل  في  ال+ دنيا  ,  ف+ ان  منزله +ك عند  اخر  ايه  تقرءها  ""  ""  """
0, س+ تظل  اسراءيل  داءما  ال+ عدو  ال+ اول  ل+ امه +نا و+ لكن  ب+ سبب  جراءم +ها و+ ليس  دين +ها و+ لو  كانت  اسراءيل  دوله  بوذيه  و+ ارتكبت  هذه  ال+ جراءم  ل+ ما  تغيرت  عداوه +نا ل +ها
0, مرسي  الذي  في  خاطري  و  في  دم +ي احب +ه من  كل  روح +ي و  دم +ي !  !
1," عنان  كان  دفاع  جوي  مع  ان  دايما  رءيس  ال+ اركان  مشاه  او  مدفعيه  الله  يرحم +ك يا  ابو  غزاله  ,  عبقري  ال+ مدفعيه  في  ال+ قرن  ال+ عشرين"
1, الي  ال+ متخاذلون  و  ال+ متحولون  :  يقول  مارتن  ل+ وثر  عندما +ما ينتهي  كل  شيء  لن  تذكر  شيءا  من  كلمات  @@اعداءك@@ +ك لكن  صمت  @@اصدقاءك@@ +ك س+ يترك  اثرا  لن  يزول
0, ماعندي  شي  اسم +ه احترم +ني انا  اكبر  من +ك عند +ي شي  اسم +ه تحترم +ني احترم +ك غير  كذا  جب  #  ال+ حكومه
1, رجل  اكرم +ه الله  ب+ مصاهره  اكرم  خلق +ه مرتين  زهد  في  اموال +ه و+ تجاره +ه طمعا  في  مرضاه  الله  كانت  ال+ ملاءكه  تستحي  من +ه #  عثمان  ـ  بن  ـ  عفان
0," ""  ل+ من  يعتقد  ان  صداقتي  ب+ جون  ستيوارت  ال+ يهودي  تهمه  ,  شوفوا  حلقات +ه :  هاجم  منع  ال+ ماذن  في  سويسرا  ,  و+ منع  مسجد  منهاتن  و+ هاجم  اسراءيل  في  ال+ لي  ب+ تعمل +ه في  غزه  """
0, مكتسبات  ثوره  #  25  ـ  يناير  راحت  في  ال+ زباله  عوده  ل+ عصور  ال+ ظلام  و+ امن  ال+ دوله  #  نظام  ـ  زاءل
1, ـ  :  #  معرض  ـ  ال+ كتاب  كتاب  :  ال+ مشوق  الي  ال+ قراءه  و+ طلب  ال+ علم  ل  ال+ شيخ  ـ
0, احسن  ميلف  في  مصر  #  ف+ يفي  ـ  عبده  ـ  ال+ ام  ـ  ال+ مثاليه
0, ال+ نظر  الي  وجه  ال+ ام  عباده  .  .  .
1, مبروك  علي  مصر  و+ اهل  مصر  ا  لا  بطال  ا  لا  شاوس  ال+ محترمين  ال+ متعلمين  ال+ مثقفين  كل  شعب  مصر  شعب  راق +ي كلمه +كم ال+ موحده  و  #  س+ انتخب  ـ  السيسي
1," ب+ رحيل  صالح  تضع  ثوره  ال+ يمن  اقدام +ها علي  اول  طريق  ال+ نصر  ,  نثق  في  قدره  شعب +نا ال+ يمني  علي  توحيد  ال+ صف  ل+ استكمال  اهداف  ال+ ثوره  ,  مبروك  ل+ ال+ يمن  وعقبال  سوريا"
1, لجنه  ال+ خمسين  تجاوزت  ال+ لاءحه  ل+ تجعل  ال+ تصويت  (  50  +  1  )  بدلا  من  75  صوت  ب+ حجه  الغاء  ال+ شوري  !  و+ طبعا  ال+ قادم  محاكمات  عسكريه  و+ تحصين  و+ زي  .  .  .
0," ""  #  انصار  مرسي  يحرقون  محكمه  و+ متحف  ""  ""  ملوي  ""  ""  ب+ ال+ منيا  و+ اعمال  سلب  و+ نهب  واسعه  ب+ ال+ مدينه  """
1, ال+ محرقه  ابشع  جريمه  ب+ ال+ تاريخ  ال+ حديث
0, هيءه  مستشاري  قضايا  ال+ دوله  ترفض  تعديلات  ال+ دستور  مءكده  ان +ه يفتح  ال+ باب  ل+ ال+ فساد  و+ شهد  شاهد  من  اهل +ها
1," لو  استمر  مرسي  في  سياسه  ال+ عناد  ال+ فاشله  س+ يكون  ال+ فرق  ال+ وحيد  بين +ه و+ بين  ال+ مخلوع  مبارك  ان +ه لا  يحب  ان  يقضي  اجازه +ه في  شرم  ال+ شيخ  ,  علي  ال+ اقل  حتي  ال+ ان"
1, 78  ثوره  طبعا  و+ س+ يبك  من  كذب  ال+ اخوان  و+ ال+ فلول
1, لا  اهاجم  مرسي  ان +ي استكثر  علي +ه ال+ رءاسه  بل  ان +ه كذاب  و+ مخلف  ل+ وعود +ه و+ في  رقبه +ه دماء  شبابلا  اسمي +كم خرفانا  ف+ حتي  ال+ خروف  يستحي  ان  يدافع  عن  كذاب
0, ال+ تطبيع  احدي  ال+ محرمات  ال+ وطنيه  التي  اتفقت  علي +ها كل  ال+ قوي  ال+ وطنيه  و  لا  يجوز  ل+ اي  حزب  او  جماعه  اجازه +ه تحت  اي  مبررات  او  ذراءع
0, بس  اعلان  فودافون  ال+ جديد  بتاع  عمرو  دياب  دا  حوار  .
0, يتقدم  ال+ شعب  ال+ مصري  ب+ خالص  ال+ شكر  و+ ال+ امتنان  ل+ ال+ مشير  السيسي  ل+ مجهود +ه ال+ جبار  في  حل  ال+ نزاع  ال+ وطني  بين  مرتضي  منصور  و+ احمد  شوبير  #  هاشتاج
1, ه  الله  يرحم +ك ي  #  عم +نا #  ج  لا  ل  ـ  عامر
1, انا  كتبت  النهارده  في  ال+ معصره  اشهد  ل +ك ب+ ال+ فضل  انت  و+ ال+ شباب  ال+ لي  معي +ك في  نزولي  يوم  خمسه  وعشرينشكرا  ياخالد  ياجميل
