text,polarity
 اتهام  ال+ اخوان  ل+ كل  من  يخالف +هم ان +هم فلول  س+ يدفع  ال+ ناس  لان  يكونوا  فلول  بالعندالثوار  ارتكبوا  هذه  ال+ غلطه  من  قبل,-1
 في  كل  اعلانات +هم ال+ مدفوعه  ب+ ملايين  ال+ دولارات  في  صحف  اميركا  و+ اوروبا  يركز  ال+ كذابون  علي  ان  ال+ اخوان  حرقوا  كنيس +ه في,-1
 عباس  ال+ محرقه  ابشع  جريمه  في  ال+ تاريخ  ال+ حديث  مغازل +ه ما  بعد  ال+ مصالحه,-1
 نموذج  علي  مدي  عبث  ال+ قاءمين  علي  امور  ال+ بلاد  اخوان  مرسي  مصر,-1
 تخيل  احساس  ظابط  ال+ شرطه  الي  عارف  ان +ه مستهدف  في  كل  ثانيه  من  ال+ يوم  و+ في  كل  حركه  بيعملها  حتي  لو  ب+ عيد +ه عن  طبيعه  عمل +ه ال+ اخوان  جماع +ه ارهابي +ه,-1
 ال+ لي  حصل  في  ال+ داخليه  ايام  يناير  هيطلع  و  اوسخ  من  ال+ اول  هتعود  هتعترض  او  تقف  قدام  الظابط  هيتمسح  ب+ كرامه +ك,-1
 ال+ مشكله  ان  خطاب  ال+ اخوان  لو  عدوا  من  تلاتين  سته  هو  هو  ال+ خطاب  ال+ فاشي  ال+ لي  شغال  دلوقتي  من  ال+ ليبراليين,-1
 اتذكر  ال+ برلمان  ال+ اسلامي  الذي  طالب  ب+ قتل  الذين  يتهجمون  علي  وزاره  ال+ داخليه  كما  تدين  تدان,-1
 ايها  ال+ اخوان  صفقتم  و+ ال+ ثوار  يقتلون  و+ سخرتم  من  بنات  مصر  عندما +ما هتكت  اعراض +هن و+ ضمنت +هم خروجا  ام +نا ل+ طنطاوي  و+ عنان  و+ عندما +ما خلع +كم ال+ شعب  هتفتم  ضد  ال+ عسكر,-1
 لم  تقم  ال+ ثوره  و+ تستمر  ل+ مد +ه ثلاث  سنوات  و+ تضحي  ب+ ال+ كثير  من  اجل  نفوس  متعصب +ه و+ مريض +ه تنشر  ال+ فتنه  بين  اطياف  ال+ شعب  ال+ ثوره  ال+ بحرين,-1
 انا  ضد  من  يحاول  ال+ كذب  في  ال+ سياسه  او  من  يعتبر +ها فن  ال+ كذب  و  ليس  فقط  من  جانب  اخلاقي  بل  لان  هذا  اثبت  فشل +ه ل+ ذلك  انا,-1
 استغرب  من  ال+ محللين  الذين  يضخمون  من  ال+ اعتداء  علي  سفاره  اسراءيل  ب+ دعوي  ان +ه مخالف  ل+ ال+ قانون  ال+ دولي  ف+ هي  جنح +ه مقابل  جراءم  اسراءي,-1
 خطاب  عاجل  الي  وزير  ال+ تعليم  مدرس +ه ال+ شهيد  احمد  كمال  في  طنطا  ماساه  ال+ تعامل  مع  اسر  شهداء  ال+ ثوره,-1
 نت +هم عصام  ال+ عريان  و+ حزب  ال+ حريه  و+ ال+ عداله  ب+ احداث  فتن +ه و+ قتل  و+ اصابه  مصريين,-1
 ال+ ابتذال  ملا  ال+ شوال  شبرا  ال+ قاهره  مصر  افريقيا  كوكب  ال+ ارض  مجر +ه درب  ال+ تبانه  شبرا,-1
 مقتل  جنود +نا في  رفح  ب+ يد  ارهاب  منظم  لا  دين  ل +ه و+ لا  خلق  و+ لا  انتماء  ل+ ال+ وطن  في  سيناء  و+ ال+ وادي  ال+ ارهاب  واحد  ومصرالواحده  س+ تهزم  ال+ ارهاب,-1
 د  ابو  ال+ فتوح  في  ال+ عاشره  مساء  انزعج  ال+ ان  من  ال+ اداء  ال+ امني  و  هناك  تباطوء  متعمد  من  ال+ جهات  ال+ امنيه  في  عوده  ال+ امن  ل+ مصر,-1
 اعلام  ال+ عار  خيري  و+ ب+ اسم  و+ لميس  ركزوا  سخريه +هم ان  مرسي  نحس  انهارده  الاتقلاب  ما  بيفوتش  و+ كل  يوم  مصيبه  اكبر  من  الي  قبل +ه,-1
 هنا  خطا  مننا  نحن  ال+ احزاب  ال+ مدنيه  ف+ لقد  وافقنا  علي  هذا  ل+ عدم  خبره +نا,-1
 اجدع  حاج +ه ان  التيتي  قصدي  السيسي  كل  ما  يحاول  يعمل  شو  اعلامي  في  صور +ه تتقلب  علي +ه هاشتاج  سخريه  ود +ه يبين  ان +ه حمار  اخر  حاج +ه السيسي  هايصالح,-1
 ازاي  واحد  من  ال+ مفترض  ان +ه محترف  سياس +ه يتحدث  عن  ال+ مصالحه  تقدر  لو  رجعت  ال+ ناس  الي  اتقتلت  ل+ اهالي +ها غير  كد +ه متعن,-1
 مجازر  سوريا  مستمرهاين  ال+ امم  ال+ متحده  من  حمايه  ال+ ابرياء  اين  ال+ عروبه  و+ ال+ قيم  التي  لا  نتوقف  عن  التشدق  ب +ها ال+ انظمه  في  كل  مكان  تتعري  امام  شعوب +ها,-1
 لم  تغلق  قناه  الفراعين  ان +ها ال+ اكثر  كذبا  او  فجورا  و+ لكن  ان +ها ال+ اقل  احترافي +ه في  ال+ كذب  و+ ال+ فجور,-1
 مجلس  عسكري  و  حكومه  غير  قادرين  علي  حمايه  مرشح  رءاسي  بارز  ناهيك  عن  توفير  ال+ امن  في  ال+ بلاد  هما  ال+ مشكله  و  ليس  ال+ حل,-1
 هو  كل  رءيس  عرص  يحكم  مصر  يتشطر  علي  ال+ جزاءر  مر +ه ب+ حج +ه ال+ كوره  ودلوقتي  ب+ حج +ه ال+ ارهاب  انتخبوا  ال+ عرص  ال+ عرص  يغرد,-1
 مدير  جامع +ه ال+ امام  يستنكر  ال+ ثناء  علي  اردوغان  و+ يعتبر  تركيا  دول +ه فاسد +ه فاسق +ه فاجر +ه تنشر  ال+ رذيله  مكه  ال+ سعوديه,-1
 مقدر  ان  ال+ شغل  بيخليك  تتفرج  علي  ال+ داعيه  الشرشوحه  شتايمه  بتوصلني  من  صحابيانا  احب  اضيع  عمري  في  حاجات  لذيذ +ه مش  قميءه,-1
 تجاوز  ال+ حل  ال+ سياسي  و+ ال+ لجوء  ل+ ال+ حل  ال+ امني  هو  فشل  ل+ ال+ سلطه  و+ استهتار  ب+ ال+ دماء  علي  ال+ سلطه  منع  اراق +ه دم  اي  مصري  سواء  كان  معتصما  او  رجل  امن,-1
 مسخر +ه كوميدي +ه من  يوسف  ال+ حسيني  علي  ال+ قبض  علي  احمد  عارف  و+ حسن  ال+ برنس  حتي  و+ انت  بتستخبو  بردو  اغبيه,-1
 ما  يدعو  ل+ ال+ ضحك  و+ ال+ رثاء  معا  انا  ال+ اخوان  ب+ سبب  غباء +هم ال+ فطري  و  نقيصتي  ال+ خيانه  و  ال+ جبن  ال+ متاصلتين  ب +هما يظنون  ان  ال+ فرد  يدافع  عن  بقاء +ه لا  وطن +ه مصر,-1
 حد  فاكر  سانت  كاترين  و  ال+ ناس  ال+ لي  ماتت  و  كل  واحد  كان  عامل  في +ها محلل  سياسي  شعب  زياط  من  يوم +ه و  ال+ حكام,-1
 في  عهد  مرسي  تم  قتل  مواطنا  و+ اعتقال  مواطن  مورس  علي +هم تعذيب  ب+ شع  و+ هناك  عشرون  حال +ه اغتصاب  ل+ ال+ رجال  لماذا  لم  تعترض  امريكا  علي  حليف +ها مرسي,-1
 مليون  خزوق  يفلقوا +ه ده  ال  الف  توكيل  زرايبي  ل+ ال+ عرص  مرسي  رءيسي  انتخبوا  ال+ عرص  ال+ شعب  يرد  تحي +ه ال+ رءيس  مصر  رابع +ه,-1
 ادعو  ال+ مصريين  الي  مشاهد +ه توثيق  مذبح +ه ال+ اتحاديه  التي  جمع +ها ال+ استاذ  عمر  طاهر  سحل  و+ ضرب  رصاص  و+ تعذيب  ال+ بنات  لن  تفلتوا  من  ال+ حساب  ايها  ال+ اخوان,-1
 هجوم  ال+ بلطجيه  تحت  حمايه  ال+ جيش  و+ ال+ شرطه  انطلق  في  بورسعيد  و+ ال+ زقازيق  و+ بن +ها جراءم  جديد +ه في  ملف  عصاب +ه ال+ انقلاب  ال+ ملف  اكتظ  و+ فاض,-1
 رفض  ال+ تلفزيون  ال+ مصري  ظهور +ي في  برنامج  عمرو  خالد  حمل +ه ال+ تعتيم  و  ال+ تشويه  ما+ زالت  مستمر +ه,-1
 قاللك  هيعملوا  موقع  بدل  يوتيوب  وهيسموه  يوتيوس  وهيبقي  علي +ه رقاب +ه من  ال+ خرفان,-1
 مرسي  محبوس  وخاين  و+ مش  هيرجع  و+ ال+ تصالح  مرفوض  ال+ ساده  ال+ محترمون,-1
 ال+ حديث  عن  ان  شخصا  يحدد  من  ل +ه مكان  في  ال+ وطن  و+ من  ليس  ل +ه مكان  هزل,-1
 ندين  اعمال  ال+ عنف  التي  لجات  ل +ها عناصر  تخريبي +ه في  محيط  مبني  جامع +ه ال+ دول  ال+ عربيه  ال+ ساده  ال+ محترم,-1
 استفتاء  مارس  مانفعش  طنطاوي  و+ قد  كان  اكثر  شرفا  و+ اشرف  علي +ه قضاء  حقيقي  ف+ ما  ب+ ال +ك ب+ استفتاء  ملعوب  في  اساس +ه و+ تفاصيل +ه و+ مبني  علي  كذب  رءاسي  فاضح,-1
 ارفض  ال+ دستور  الذي  ينص  علي  محاكم +ه ال+ مدنيين  عسكريا,-1
 يفضح  كذب  قناه  ال+ جزيره  و+ يكشف  تمثيل  ال+ اخوان  دور  ال+ موتي,-1
 اسحبوا  ال+ وثيقه  ال+ دستوريه  ال+ مشوهه  نريد  لجن +ه محايد +ه تضع  ميثاق  شرف  نلتف  حول +ه جميعاولويتنا  هي  توحيد  ال+ صفوف  و+ ليس  ال+ مزيد  من  ال+ صدام  و+ ال+ فوضي,-1
 اح +نا عند +نا ثقافه  اعتياد  ل+ ال+ قبح  ثقافه  اعتياد  ل+ ال+ قذاره  اردوغان  قدر  ان +ه يبدا  نهضه +ه ب+ ال+ نظافه  شيراك  ل+ ما  كان  عمد +ه,-1
 يتناقض  مع  واجب  ال+ شرطه  ال+ تورط  في  ال+ عنف  او  ال+ تصعيد  مع  ال+ متظاهرين,-1
 ال+ شبكه  زفت  فودافون  اتصالات  موبينيل,-1
 الذين  يتسابقون  ل+ تلبيس  مرشد  ال+ اخوان  ال+ حذاء  علي +هم ان  يدركوا  ان +هم يهدرون  كرامه +هم قبل  ان  يتحدثوا  عن  ال+ ثوره  ما  يفعل +ه ال+ شاطر  ب +كم لن  يفعل +ه ب +نا,-1
 لماذا  لم  يذهب  ال+ رءيس  ال+ طرطور  الي  جناز +ه لواء  ال+ شرطه  لو  كان  مرسي  كانوا  مسحوا +ه,-1
 قل  لا  ل+ ال+ دستور  تنقذ  مصر  من  ال+ عنصريه  والدسكتاتوريه  و+ ال+ تقسيم,-1
 من  غراءب  ال+ انقلاب  كل  ضيوف  مصر  من  سياسيين  و+ اعلاميين  اوروبيين  و+ امريكيين  يهود  او  اعداء  ل+ ال+ اسلام,-1
 ماعنديش  مشكل +ه نقبل  او  نرفض  ال+ قرض  علي  اسس  اقتصادي +ه لكن  ان +ك تلو +ي ال+ دين  عشان  تحلل  و  تحرم  هو  ده  ال+ لي  ينرفز,-1
 واحد  من  مجاهدين  بيت  ال+ مقدس  و+ هو  بيجاهد  قصدي  بيراقب  اكادميه  ال+ شرطه  حركه  كايدينهم,-1
 اذاعت  قناه  ال+ جزيره  ال+ رءيسيه  ان  شهداء  ال+ اتحاديه  ينتمون  الي  ال+ اخوان  @@شهداءنا@@ +نا كل +هم واحد  و+ لكن  هل  ال+ حسيني  ابوضيف  او  كرم  جرجيوس  من  ال+ اخوان  عيب,-1
 اكبر  فواءد  ال+ انقلاب  مصر  ال+ اخير  عالميا  في  مستوي  ال+ معيشه  و+ في  ال+ تعليم  ال+ اساسي  و+ بكر +ه تشوفو  مصر,-1
 ال+ كاتب  ال+ امريكي  ناعوم  تشومسكي  ال+ مخرج  ال+ امريكي  مايكل  مور  رءيس  الوزراءالنمساوي  برونو  كرايسكي  يهود  غربيون  مناصرون  ل+ ال+ عرب  معادون  ل+ اسراءيل,-1
 مقدرش  احترم  راي +ك لو  انت  من  ال+ اخوان  او  من  النكسجيه  بتوع  ثور +ه يناير  ناقص  تقولي  احترم  راي  اعداء +نا ال+ اسراءيليين  مصر  ال+ اخوان  ال+ معرصين,-1
 هذا  ما  يحدث  عندما +ما لا  تقول  ال+ حق  و+ تمسك  ب+ ال+ عصايه  من  ال+ نص  و+ ترفض  ادانه  عنف  السلطههذا  هو  ال+ امن  علي  ال+ طريقه  ال+ اخوانيه,-1
 تبا  ل +ك مارك,-1
 ال+ بديل  ال+ بديل  ابو  ال+ فتوح  توريط  ال+ جيش  في  ال+ سياسه  اكثر  من  ال+ لازم  خطر  علي  ال+ امن  ال+ قومي,-1
 يسقط  اعلان  مرسي  ال+ ديكتاتوري,-1
 رءيس +كم كان  هيطير  من  ال+ سعاده  ان +ه متصور  مع  هيكل  دلوقتي  هيطلع  هيكل  بياخد  اوامر  من  ال+ خليج  و+ امريكا  و+ اسراءيل  و+ قوي  الاستكبار  ان +هم ال+ اخوان  ال+ فاشلون,-1
 ال+ نفاق  مدمر  طاهر  ابو  زيد  يلغي  ال+ مشاركه  في  العاب  الفرانكفون  و+ يحول  ميزاني +ه ال+ مشاركه  ل+ صندوق  دعم  مصر  ال+ مناصب  ل+ ال+ مصاءب,-1
 شاهد  اخر  كلام  لم  يعد  مجديا  اي  حديث  مع  بشار,-1
 كيف  ل+ انسان  في  كامل  قوي +ه ال+ عقليه  ان  يقدم  نفس +ه ل+ ال+ شهاده  من  اجل  واحد  بهطاله  مرسي,-1
 ال+ متهم  ب+ ازدراء  ال+ اديان  مع  ال+ تحفظ  ال+ شديد  علي  سبب  ال+ اتهام  ياخد  حبس  و+ كل  من  قتلوا  ال+ شهداء  ينعموا  ب+ ال+ براءه  عداله  عدلات,-1
 اما  المتاسلمين  ال+ جهال  ادعياء  ال+ سلفيه  الجاميه  لا  اخلاق  و+ لا  مبادء  يتشمتون  و+ يضحكون  علي  جثث  مجزره  رابع +ه العدويه,-1
 ال+ جيش  لم  يخون  مرسي  فقط  بل  خان  ال+ شعب  ال+ مصري  ب+ اكمل +ه,-1
 اون  تي  في  تجبر  ضيوف +ها علي  قول  ما  تريد  و+ ال+ مذيعه  ترفع  و+ رق +ه امام  ال+ ضيف  ل+ يقرا  من +ها اعلام  ال+ عار,-1
 محارب +ه ال+ ظلم  بالظلمستنتهي  ب+ ظلم  ال+ طرفين  اخوان  عسكر,-1
 الاسواني  يروي  عن  مءجر  شق +ه انا  س+ اطرد  صاحب +كم ان +ه قتل  و+ كذب  و+ غش  و+ نكث  و+ عود +ه و+ ليس  ان +ه ملتح  و  ال+ مقال  كاملا,-1
 كنت  اعتقد  ان  طاهر  ابو  زيد  لا  يفهم  في  ال+ سياسه  و+ ال+ ان  تاكدت  ان +ه لا  يفهم  لا  في  ال+ سياسه  و+ لا  في  غير +ها عسكري  شطرنج,-1
 موالي +نا ال+ تيس,-1
 الي  بقايا  ال+ خرفان  ب+ اي  ب+ اي,-1
 و+ اخيرا  قلت +ها انا  و+ غيري  ماء +ه مر +ه ال+ تغيير  علي  وساخه  يجيب  تسلخات  و+ في  كل  مر +ه يثبت  صحه  هذه  ال+ نظريه  و+ يصمم  ال+ بعض  علي  ال+ وساخه  ف+ هنيءا  ل +هم بالتسلخات,-1
 صدور  قانون  تشكيل  ال+ احزاب  دون  اي  حوار  و+ نفس  ال+ حال  ب+ ال+ نسبه  ل+ قانون  مباشر +ه ال+ حياه  ال+ سياسيه  يقلص  مضمون  اي  حوار  وطني  و+ يفقد +ه جانب  كبير  من  مصداقيه +ه,-1
 هذا  هو  نص  ال+ مقال  اتحدا +كم ان  تنشروا +ه كاملا  لو  كنتم  رجالا  مش  هتبطلوا  حقاره  وتنضفوا  شويه  من  باب  ال+ تغيير,-1
 شن  قاده  ال+ انقلاب  حمل +ه مستمر +ه علي  كل  اصحاب  ال+ راي  ال+ اخر  حتي  من  يختلف  مع +هم من  @@حلفاءهم@@ +هم حتي  لا  يبقي  هناك  راي  اخر,-1
 انتم  كذابون  و+ قتل +ه يسقط  حكم  ال+ عسكر  هتاف  رج  قاع +ه جامع +ه سواس  عندما +ما بدا  ال+ نبوي  الذي  اوفد +ه ال+ انقلاب  ل+ تحسين  صوره +ه في  لندن  و+ طردوا +ه من  ال+ قاعه,-1
 الي  مينا  و+ جورج  و+ انطون  غيروا  اسماء +كم علي  بروفيلكم  قبل  ما  تشتموا +ني عشان  ال+ مساله  متبقاش  دين  و+ عنصريه  و+ فتن +ه قل +ه ادب  و+ غباء  كمان,-1
 مد  ال+ عمل  ب+ قانون  الطواريء  استمرار  ل+ ال+ قمع  و+ انتهاك  ل+ حقوق  ال+ انسان  و+ ال+ حريات  ال+ اساسيه  يوم  حزين  ال+ تغيير  حتمي,-1
