text,polarity
ёб  бб—∆н” ед«я Ќгбе Џбм Ќ—не «б Џ»н— ж»ѕ« г Ён «џб«ё «бёдж«  жг’«ѕ—е «б’ЌЁ »ѕжд ”дѕ ё«дждн гЏдм –бя «д яб гд не«ћг «б«ќж«д ”н г «џб«ёе,-1
«‘ гж« ж ёбж« «ѕ»яг яг«д жяг«д ќбнд« д Џ—Ё Џбм «ќб«ё «б«ќж«д «б«ќж«д ћг«Џе «—е«»не «б«ќж«д ё бж« г«—м жгн«ѕе «б«ќж«д,-1
«бџ‘нг ЁЏб« н« енгж я н« ен“дёя  гж е «ќЎ— ќ’г Ён «бЌёнёе,-1
Ён г’— ё нб Џбм «бЎ—ё Ён жб« Ќѕ »нЏгб Ќ«ће,-1
еѕг ж«Ќ—«ё «бг”«ћѕ ж«бгд«“б жЌ‘не бг нЁЏбе« «б«Ќ б«б «бџ«‘г «б«дёб«»  Ќжб «бм «»‘Џ «Ќ б«б бг’— ж‘Џ»е«,-1
«Ќ«жб «д « Џ«ЎЁ гЏ гд —г«дн »«бќн«де ж«бяЁ— ж«” ќѕг «бѕнд б Ќ—н÷ «бд«” Џбн жЏ—÷ «”— н ббќЎ— ж ‘яя «бд«” Ён ѕндн Ў» «“«н,-1
янЁ нгяд «бџ«Ѕ «б«Џб«д «бѕ” ж—н гЏ «б«»ё«Ѕ Џбм г÷гжде жЏбм «б«Ћ«— «бг — »е Џбне ж«б«»ё«Ѕ Џбм «б«” Ё «Ѕ Ён гжЏѕе бг«–« б«нЌ —г г—”н –я«Ѕд«,-1
—Ё÷ «бЎЏжд ÷ѕ ‘Ёнё нѕб Џбм «дег ”нѕЁЏжд »е бб—∆«”е »«б “жн— б« нћ» «д  ” ѕ—ћ «бЋж—е бгЏ—яе гЏ—жЁе д нћ е« ”бЁ« б«»ѕ гд Џ“б ‘Ёнё жгЌ«яг е,-1
—»«Џм «б«дёб«» Ёжѕе ж—»нЏ ж«бЏ“»«жм жЏЎне ÷нжЁ ёд«е «бћ“н—е г»«‘— « г”Ќ »ег «б«—÷ »яб ѕжб«— ЌЎже Ём ћнж»ег,-1
б”е н« яб» б”«дя Ў«бЏ б”е » ќЎЁ г «б‘ж«—Џ ЎбЏ  Ќ—»,-1
«б«ќж«д ня »ж« »«б«дћбн“н Џ‘«д н” ёжж« »«бќ«—ћ г«Ёне«‘ г‘ябе бяд бж «д  Џгб  яѕе  »ём Џгнб,-1
я”—д« Ќ«ћ“ «бќжЁ ѕ” ж— нће÷ Ќёжёд« ж Ќ—н« д« еж ѕ” ж— ”д”ёЎе «бнжг ё»б «бџѕ ёж д« Ён «—«ѕ д«,-1
«”«бж« «б»—«ѕЏн Џг« ЁЏбе Ён «бЏ—«ё »«”г ЎбЏ Ќ—«гн,-1
”н”н бг н бён «м гЌ«÷—«  «ж  ѕ—н» Џбм «бяб«г «ж «бЌж«— гЏ «б«Џб«г еб н—нѕ «д няжд —∆н”« бг’— »е–« «бёѕ— гд «бЁё— «бЁя—м ж«бЌж«—м,-1
еж  жЁнё Џя«‘е г‘ —«Ќ ббЏ—’ бне «д ќ»ж« «бЏ—’,-1
»н«д «бћн‘ ж«÷Ќ жб« гћ«б ббЌѕнЋ Џд «дёб«» Џ”я—н «б« гд я–«»н «б«ќж«дг—”н «” е«д »‘Џ»е жё—— «д няжд —∆н”« бЏ‘н— е ЁёЎ Ё«”ёЎе «б‘Џ»,-1
ќЎж—е  ’жн  «б«гд б‘Ёнё бж  «яѕ ЌѕжЋе «де ”б«Ќ ”н г «” Џг«бе Ён «б«Џ«ѕе бн« н »«бд нће «бг—ћже »ѕжд  “жн— Ён «б’дѕжё ж«ћ»д« «д д Ќёё Ёж—«,-1
ж«бЏ”я— ”нЎ— ўбг « ћ»— бб‘— Ќ÷— Џ «бЌѕжѕ “н «бЁ—«ќ жЏ «бЌ—нг н ‘Ў— Џ”я— я«–»жд,-1
«”—«— д‘«е «б”н”н ѕ«ќб Ќ«—е «бнежѕ »«бё«е—е «бћгеж— «б”н”н «д ќ»ж« «бЏ—’ «б”н”н нежѕн г’— «дёб«,-1
’Џ» «»Џ н Ќ«ће  «дне же—н жн  «дг« гЋ«б «б—«”г«бне «бЁ«‘н ѕе г‘ гЏ«е,-1
«б«дёб«» нё б «б”ж—ннд Ён «б»Ќ— ё»б «д нѕќб Џбм «бЁб”Ўндннд гд «бћж «бг’—нжд –«ёж« яб «б«’д«Ё,-1
н« гё—Ёнд ѕе Ёне гЌћ»«  »н г «б Ќ—‘ »нег ѕн бж б«»”е ѕ—Џ Ќ—» гд «бЏ’ж— «бж”Ўм Ќн Ќ—‘ж« »«бќж–е «бЏн» Ёняг н« гЏЁднд,-1
«д« г‘ Ќ«—ё ѕгм џн— «д «бгѕЏж Џѕбм гд’ж— г’ѕё дЁ”е «де —∆н”,-1
»нждџ н«дџ  ‘»е —∆н”е яж—н« «бћдж»не » Џ«е—е ж «ж»«г« » ёж«ѕе« яж—н« «б‘г«бне «г—ня« «бЏ«бг,-1
«г« «д  ж«Ёё «б«ќж«д Џбм ё б «бд«” ж Џ–н»ег ж«Ќ—«ё «бяд«∆” ж ќ—н» «б»бѕ ж«г« «д нЏ »—жя ‘«г ««бѕг «бг’—н ябе нЌ“дд« ћѕ« бяд «б«ќж«д гћ—гжд,-1
«бн ‘—ня ‘Ёнё Ён г‘—жЏег« «б—∆«”н «бЁ«‘б Џн» Џбняг«  Џ«ждяг« гЁ÷жЌ “жн—яг« Ёћ,-1
Ќё«—е ’ЌнЁе «бЁћ— «ж «бЁћж— Џб«Ѕ ’«ѕё н‘ —м гд“б« Ём «бжя—е жн ќ– ёЎ— жЎд« Џдѕг«  я–» яг«   дЁ”,-1
‘»«» «б«ќж«д гЏ«д« »«”г ЎбЏ Ќ—«гн «б»—«ѕЏн ЎбЏ ћ«”ж”,-1
ж»Џѕнд еж Ён Ќѕ «Ё‘б «б—∆н” џн— я–»е ж«ќб«Ёе ббжЏжѕяЋн— гд «ббн » ”гнег Ћж—е г÷«ѕе я«дж« »нЌ —гже ж»н гдж« бе «бдћ«Ќ ё»б «д н” »ѕ,-1
яб ё«ѕе «б«дёб«» ж«бЌяжге ж«бѕ«ќбне ж«б«Џб«г «б–нд « егж« «б«ќж«д »«” ќѕ«г «бѕнд ег «яЋ— «бд«” «” ќѕ«г« бе,-1
«б”н«”е «б‘—Џне «б н нЏгб »е« «б”бЁнжд Ён »б«ѕ «бЌ—гнд г“ж—е жгя–ж»е Џбм «б«”б«г ж«д ’Ёё бе« я»«— «бЏбг«Ѕ ж« Ќѕм Ён –бя,-1
д ег Џ’«г «бЏ—н«д жЌ“» «бЌ—не ж«бЏѕ«бе »«Ќѕ«Ћ Ё де жё б ж«’«»е г’—ннд,-1
«д« »Ќ» «б—ё«’«  жег« Ёжё —«”м «д  дћ” «’б« н« «д ќ»ж« «бЏ—’,-1
Џдѕг« н” г— «бё÷«Ѕ Ён «б Ќёнё Ён »б«џ«  Џ»Ћне  еѕЁ «бн  ‘жне «бгЏ«—÷е ж д ен »ѕжд гЏ«ё»е гёѕгне« ЁдЌд дд÷г »«г н«“ «бн ё«∆ге «бдўг «б»жбн”не,-1
«ббЏ»е «бёѕнге гћб” «бё÷«Ѕ н—‘Ќ бб—∆н” »÷Џе «”г«Ѕ ж«б—∆н” н—м «яЋ—ег Ў«Џе жнёжг » Џннде г—”н нЌ–ж Ќ–ж г»«—я ж”нбём г’н—е ѕ” ж—яг »«Ўб,-1
»»”«Ўе е–« «бѕ” ж— »дн Џбм »«Ўб жб–бя Ёеж Ќ г« ”нёжѕ «бм »«Ўб г—”н я–» Џбм «бг’—ннд гд «ћб  г—н— е–« «бѕ” ж— жб« нгяд «д нЁбЌ гд ня–» «»ѕ«,-1
г—”н гЋб г»«—я ”нЏнд —ƒ”«Ѕ «б«ће“е «б—ё«»не еб н” ЎнЏ —∆н” ће«“ —ё«»н Џнде г—”н «д нЏ —÷ Џбм гн“«дне «б—∆«”е «ж  гжнб «б«ќж«дѕ” ж—яг »«Ўб,-1
гд ’яжя ћг«б г»«—я «бм ’яжя «б«ќж«д  Џѕѕ  «б’яжя ж«бёЁ« ж«Ќѕ,-1
«б—∆н” «бЁб”Ўндн гЌгжѕ Џ»«” «бежбжяж”  «»‘Џ ћ—нге Џ—Ё е« «б»‘—не Ён «б «—нќ «бЌѕнЋ Ёб”Ўндн нёжб е–« «бяб«г,-1
«Ў«б» »«б Ќёнё гЏ «бѕя ж— гЌгѕ г—”н » еге «е«де Ёя—е —∆«”е «бћгеж—не,-1
Џѕѕ «бгѕдннд «б–нд «Ќнбж« ббё÷«Ѕ «бЏ”я—н нё —» гд «бЁ г’—н Ён ” е «‘е— «б—”«бе ед« «д «б ў«е— «б”бгн ёѕ нябЁя ”дж«  Ён «б”ћд «бЌ—»н,-1
ж ћѕн— »«б–я— «д «бѕ» «б—ж”м »н‘ћЏ ћг«Џ«  г”бЌе »ж нд ЎбЏ ѕ«Џг бб«—е«» «жя—«дне г’—,-1
«бд’«» нЏбг  г«г« ћ—нг е жнягбе« гЏ гѕ« Џбм џ»«Ѕ гд нд’» Џбнег е–« еж «Џб«г «бЏ«— Ём г’— нг«—” ћ—нг е гЏ гѕ« Џбм џ»«Ѕ ћгеж—е,-1
«д е«я Ќ—ге «бг”ћѕ «б«ё’н Џбн нѕ «б’е«нде ћ—нге бд нџЁ—е« «б «—нќ бяб «б’«г нд ж «б”ƒ«б Џд «бѕж— «бг’—н «’»Ќ гЎ—жЌ« »ёже,-1
»гд«”»е Џнѕ  Ќ—н— ”нд« «б”нѕ «б—∆н” «б”«ѕе ’д«Џ «бё—«— нЌ—ёяг «ббе «”ёЎж« я«г» ѕнЁнѕ,-1
« е«г «б«ќж«д бяб гд нќ«бЁег «дег Ёбжб ”нѕЁЏ «бд«” б«д няждж« Ёбжб »«бЏдѕ«бЋж«— «— я»ж« е–е «бџбЎе гд ё»б,-1
Ён яб «Џб«д« ег «бгѕЁжЏе »гб«ннд «бѕжб«—«  Ён ’ЌЁ «гн—я« ж«ж—ж»« н—я“ «бя–«»жд Џбн «д «б«ќж«д Ќ—ёж« ядн”е Ён,-1
Џ»«” «бгЌ—ёе «»‘Џ ћ—нге Ён «б «—нќ «бЌѕнЋ гџ«“бе г« »Џѕ «бг’«бЌе,-1
дгж–ћ Џбм гѕм Џ»Ћ «бё«∆гнд Џбм «гж— «б»б«ѕ «ќж«д г—”н г’—,-1
 ќнб «Ќ”«” ў«»Ў «б‘—Ўе «бм Џ«—Ё «де г” еѕЁ Ён яб Ћ«дне гд «бнжг жЁн яб Ќ—яе »нЏгбе« Ќ м бж »Џнѕе Џд Ў»нЏе Џгбе «б«ќж«д ћг«Џе «—е«»не,-1
«ббн Ќ’б Ён «бѕ«ќбне «н«г нд«н— енЎбЏ ж «ж”ќ гд «б«жб е Џжѕ е Џ —÷ «ж  ёЁ ёѕ«г «бў«»Ў ен г”Ќ »я—«г я,-1
«бг‘ябе «д ќЎ«» «б«ќж«д бж Џѕж« гд  б« нд ” е еж еж «бќЎ«» «бЁ«‘н «ббн ‘џ«б ѕбжё н гд «ббн»—«бннд,-1
« –я— «б»—бг«д «б«”б«гн «б–н Ў«б» »ё б «б–нд н ећгжд Џбм ж“«—е «бѕ«ќбне яг«  ѕнд  ѕ«д,-1
«не« «б«ќж«д ’Ёё г ж«бЋж«— нё бжд ж”ќ— г гд »д«  г’— Џдѕг« е я  «Џ—«÷ед ж÷гд ег ќ—жћ« «гд« бЎдЎ«жн жЏд«д жЏдѕг« ќбЏяг «б‘Џ» е Ё г ÷ѕ «бЏ”я—,-1
бг  ёг «бЋж—е ж ” г— бгѕе Ћб«Ћ ”дж«  ж ÷Ќн »«бяЋн— гд «ћб дЁж” г Џ’»е жг—н÷е  д‘— «бЁ де »нд «Ўн«Ё «б‘Џ» «бЋж—е «б»Ќ—нд,-1
«д« ÷ѕ гд нЌ«жб «бя–» Ён «б”н«”е «ж гд нЏ »—е« Ёд «бя–» ж бн” ЁёЎ гд ћ«д» «ќб«ён »б б«д е–« «Ћ»  Ё‘бе б–бя «д«,-1
«” џ—» гд «бгЌббнд «б–нд н÷ќгжд гд «б«Џ ѕ«Ѕ Џбм ”Ё«—е «”—«∆нб »ѕЏжм «де гќ«бЁ ббё«джд «бѕжбн Ёен ћдЌе гё«»б ћ—«∆г «”—«∆н,-1
ќЎ«» Џ«ћб «бм ж“н— «б Џбнг гѕ—”е «б‘енѕ «Ќгѕ яг«б Ён ЎдЎ« г«”«е «б Џ«гб гЏ «”— ‘еѕ«Ѕ «бЋж—е,-1
д ег Џ’«г «бЏ—н«д жЌ“» «бЌ—не ж«бЏѕ«бе »«Ќѕ«Ћ Ё де жё б ж«’«»е г’—ннд,-1
«б«» –«б гб« «б‘ж«б ‘»—« «бё«е—е г’— «Ё—нён« яжя» «б«—÷ гћ—е ѕ—» «б »«де ‘»—«,-1
гё б ћджѕд« Ём —ЁЌ »нѕ «—е«» гдўг б« ѕнд бе жб« ќбё жб« «д г«Ѕ ббжЎд Ём ”нд«Ѕ ж«бж«ѕм «б«—е«» ж«Ќѕ жг’—«бж«Ќѕе ” е“г «б«—е«»,-1
ѕ «»ж «бЁ жЌ Ён «бЏ«‘—е г”«Ѕ «д“Џћ «б«д гд «б«ѕ«Ѕ «б«гдн ж ед«я  »«ЎжЅ г Џгѕ гд «бће«  «б«гдне Ён Џжѕе «б«гд бг’—,-1
«Џб«г «бЏ«— ќн—м ж»«”г жбгн” —я“ж« ”ќ—н ег «д г—”н дЌ” «де«—ѕе «б« ёб«» г« »нЁж ‘ жяб нжг г’н»е «я»— гд «бм ё»бе,-1
ед« ќЎ« гдд« дЌд «б«Ќ“«» «бгѕдне Ёбёѕ ж«Ёёд« Џбм е–« бЏѕг ќ»— д«,-1
«ћѕЏ Ќ«ће «д «б н м ё’ѕм «б”н”м яб г« нЌ«жб нЏгб ‘ж «Џб«гм Ём ’ж—е   ёб» Џбне е«‘ «ћ ”ќ—не жѕе н»нд «де Ќг«— «ќ— Ќ«ће «б”н”м е«н’«бЌ,-1
«“«н ж«Ќѕ гд «бгЁ —÷ «де гЌ —Ё ”н«”е н ЌѕЋ Џд «бг’«бЌе  ёѕ— бж —ћЏ  «бд«” «бн « ё б  б«е«бне« џн— яѕе г Џд,-1
гћ«“— ”ж—н« г” г—е«нд «б«гг «бг Ќѕе гд Ќг«не «б«»—н«Ѕ «нд «бЏ—ж»е ж«бёнг «б н б« д жёЁ Џд «б ‘ѕё »е« «б«дўге Ён яб гя«д   Џ—н «г«г ‘Џж»е«,-1
бг  џбё ёд«е «бЁ—«Џнд б«де« «б«яЋ— я–»« «ж Ёћж—« жбяд б«де« «б«ёб «Ќ —«Ёне Ём «бя–» ж«бЁћж—,-1
гћб” Џ”я—н ж Ќяжге џн— ё«ѕ—нд Џбн Ќг«не г—‘Ќ —∆«”н »«—“ д«еня Џд  жЁн— «б«гд Ён «б»б«ѕ ег« «бг‘ябе ж бн” «бЌб,-1
еж яб —∆н” Џ—’ нЌяг г’— н ‘Ў— Џбн «бћ“«∆— г—е »Ќће «бяж—е жѕбжё н »Ќће «б«—е«» «д ќ»ж« «бЏ—’ «бЏ—’ нџ—ѕ,-1
гѕн— ћ«гЏе «б«г«г н” дя— «бЋд«Ѕ Џбм «—ѕжџ«д жнЏ »—  —ян« ѕжбе Ё«”ѕе Ё«”ёе Ё«ћ—е  д‘— «б—–нбе гяе «б”Џжѕне,-1
гёѕ— «д «б‘џб »нќбня   Ё—ћ Џбм «бѕ«Џне «б‘—‘жЌе ‘ «нге » ж’бдн гд ’Ќ«»н«д« «Ќ» «÷нЏ Џг—н Ён Ќ«ћ«  б–н–е г‘ ёгн∆е,-1
 ћ«ж“ «бЌб «б”н«”м ж«ббћжЅ ббЌб «б«гдм еж Ё‘б бб”бЎе ж«” е «— »«бѕг«Ѕ Џбм «б”бЎе гдЏ «—«ёе ѕг «м г’—м ”ж«Ѕ я«д гЏ ’г« «ж —ћб «гд,-1
г”ќ—е яжгнѕне гд нж”Ё «бЌ”ндм Џбм «бё»÷ Џбм «Ќгѕ Џ«—Ё жЌ”д «б»—д” Ќ м ж«д  » ” ќ»ж »—ѕж «џ»не,-1
г« нѕЏж бб÷Ќя ж«б—Ћ«Ѕ гЏ« «д« «б«ќж«д »”»» џ»«∆ег «бЁЎ—н ж дён’ н «бќн«де ж «бћ»д «бг «’б нд »ег« нўджд «д «бЁ—ѕ нѕ«ЁЏ Џд »ё«∆е б« жЎде г’—,-1
Ќѕ Ё«я— ”«д  я« —нд ж «бд«” «ббм г«   ж яб ж«Ќѕ я«д Џ«гб Ёне« гЌбб ”н«”м ‘Џ» “н«Ў гд нжге ж «бЌя«г,-1
Ён Џеѕ г—”н  г ё б гж«Ўд« ж«Џ ё«б гж«Ўд гж—” Џбнег  Џ–н» »‘Џ жед«я Џ‘—жд Ќ«бе «џ ’«» бб—ћ«б бг«–« бг  Џ —÷ «г—ня« Џбм ЌбнЁе« г—”н,-1
гбнжд ќ“жё нЁбёже ѕе «б «бЁ  жянб “—«н»н ббЏ—’ г—”м —∆н”м «д ќ»ж« «бЏ—’ «б‘Џ» н—ѕ  Ќне «б—∆н” г’— —«»Џе,-1
«ѕЏж «бг’—ннд «бм г‘«еѕе  жЋнё г–»Ќе «б« Ќ«ѕне «б м ћгЏе« «б«” «– Џг— Ў«е— ”Ќб ж÷—» —’«’ ж Џ–н» «б»д«  бд  Ёб ж« гд «бЌ”«» «не« «б«ќж«д,-1
ећжг «б»бЎћне  Ќ  Ќг«не «бћн‘ ж«б‘—Ўе «дЎбё Ём »ж—”Џнѕ ж«б“ё«“нё ж»де« ћ—«∆г ћѕнѕе Ём гбЁ Џ’«»е «б«дёб«» «бгбЁ «я ў жЁ«÷,-1
—Ё÷ «б бЁ“нжд «бг’—н ўеж—н Ён »—д«гћ Џг—ж ќ«бѕ Ќгбе «б Џ нг ж «б ‘жне г«“«б  г” г—е,-1
ё«ббя енЏгбж« гжёЏ »ѕб нж нж» жен”гже нж нж” жен»ём Џбне —ё«»е гд «бќ—Ё«д,-1
г—”н гЌ»ж” жќ«нд жг‘ ен—ћЏ ж«б ’«бЌ г—Ёж÷ «б”«ѕе «бгЌ —гжд,-1
«бЌѕнЋ Џд «д ‘ќ’« нЌѕѕ гд бе гя«д Ём «бжЎд жгд бн” бе гя«д е“б,-1
дѕнд «Џг«б «бЏдЁ «б н бћ«  бе« Џд«’—  ќ—н»не Ён гЌнЎ г»дн ћ«гЏе «бѕжб «бЏ—»не «б”«ѕе «бгЌ —г,-1
«” Ё «Ѕ г«—” г«дЁЏ‘ ЎдЎ«жн жёѕ я«д «яЋ— ‘—Ё« ж«‘—Ё Џбне ё÷«Ѕ Ќёнён Ёг« »«бя »«” Ё «Ѕ гбЏж» Ён «”«”е ж Ё«’нбе жг»дн Џбм я–» —∆«”н Ё«÷Ќ,-1
«—Ё÷ «бѕ” ж— «б–н нд’ Џбм гЌ«яге «бгѕдннд Џ”я—н«,-1
нЁ÷Ќ я–» ёд«е «бћ“н—е жня‘Ё  гЋнб «б«ќж«д ѕж— «бгж м,-1
«”Ќ»ж« «бжЋнёе «бѕ” ж—не «бг‘жее д—нѕ бћде гЌ«нѕе  ÷Џ гнЋ«ё ‘—Ё дб Ё Ќжбе ћгнЏ««жбжн д« ем  жЌнѕ «б’ЁжЁ жбн” «бг“нѕ гд «б’ѕ«г ж«бЁж÷м,-1
«Ќд« Џдѕд« Ћё«Ёе «Џ н«ѕ ббё»Ќ Ћё«Ёе «Џ н«ѕ ббё–«—е «—ѕжџ«д ёѕ— «де н»ѕ« де÷ е »«бдў«Ёе ‘н—«я бг« я«д Џгѕе,-1
н д«ё÷ гЏ ж«ћ» «б‘—Ўе «б ж—Ў Ён «бЏдЁ «ж «б ’Џнѕ гЏ «бг ў«е—нд,-1
«б‘»яе “Ё  Ёжѕ«Ёжд « ’«б«  гж»нднб,-1
«б–нд н ”«»ёжд б б»н” г—‘ѕ «б«ќж«д «бЌ–«Ѕ Џбнег «д нѕ—яж« «дег неѕ—жд я—«г ег ё»б «д н ЌѕЋж« Џд «бЋж—е г« нЁЏбе «б‘«Ў— »яг бд нЁЏбе »д«,-1
бг«–« бг н–е» «б—∆н” «бЎ—Ўж— «бм ћд«“е бж«Ѕ «б‘—Ўе бж я«д г—”н я«дж« г”Ќже,-1
ёб б« ббѕ” ж—  дё– г’— гд «бЏд’—не ж«бѕ”я « ж—не ж«б ё”нг,-1
гд џ—«∆» «б«дёб«» яб ÷нжЁ г’— гд ”н«”ннд ж«Џб«гннд «ж—ж»ннд ж«г—няннд нежѕ «ж «Џѕ«Ѕ бб«”б«г,-1
г«Џдѕн‘ г‘ябе дё»б «ж д—Ё÷ «бё—÷ Џбм «”” «ё ’«ѕне бяд «дя  бжн «бѕнд Џ‘«д  Ќбб ж  Ќ—г еж ѕе «ббн нд—Ё“,-1
ж«Ќѕ гд гћ«еѕнд »н  «бгёѕ” жеж »нћ«еѕ ё’ѕн »н—«ё» «я«ѕгне «б‘—Ўе Ќ—яе я«нѕндег,-1
«–«Џ  ёд«е «бћ“н—е «б—∆н”не «д ‘еѕ«Ѕ «б« Ќ«ѕне нд гжд «бм «б«ќж«д ‘еѕ«ƒд« ябег ж«Ќѕ жбяд еб «бЌ”ндн «»ж÷нЁ «ж я—г ћ—ћнж” гд «б«ќж«д Џн»,-1
«я»— Ёж«∆ѕ «б«дёб«» г’— «б«ќн— Џ«бгн« Ём г” жм «бгЏн‘е жЁм «б Џбнг «б«”«”н ж»я—е  ‘жЁж г’—,-1
«бя« » «б«г—нян д«Џжг  ‘жг”ян «бгќ—ћ «б«г—нян г«няб гж— —∆н” «бж“—«Ѕ«бдг”«жн »—ждж я—«н”ян нежѕ џ—»нжд гд«’—жд ббЏ—» гЏ«ѕжд б«”—«∆нб,-1
гёѕ—‘ «Ќ —г —«ня бж «д  гд «б«ќж«д «ж гд «бдя”ћне » жЏ Ћж—е нд«н— д«ё’  ёжбн «Ќ —г —«н «Џѕ«Ѕд« «б«”—«∆нбннд г’— «б«ќж«д «бгЏ—’нд,-1
е–« г« нЌѕЋ Џдѕг« б«  ёжб «бЌё ж г”я »«бЏ’«не гд «бд’ ж —Ё÷ «ѕ«де ЏдЁ «б”бЎее–« еж «б«гд Џбм «бЎ—нёе «б«ќж«дне,-1
